649100fe|ap_southeast_2_c4_xlarge,e49249f9|ap_southeast_2_c5_2xlarge,8910094c|ap_southeast_2_c5_9xlarge,8040105b|ap_southeast_2_d2_2xlarge,708fb96d|ap_southeast_2_d2_4xlarge,d6ddebd3|ap_southeast_2_d2_xlarge,fee268cc|ap_southeast_2_g2_8xlarge,c227f0e8|ap_southeast_2_i3_2xlarge,4e5d6f04|ap_southeast_2_i3_4xlarge,345defbd|ap_southeast_2_i3_4xlarge,728c3d2a|ap_southeast_2_i3_8xlarge,1856be02|ap_southeast_2_i3_large,a4e4a862|ap_southeast_2_i3_large,b2b443c3|ap_southeast_2_i3_large,112da1d2|ap_southeast_2_m1_large,8b20b0c6|ap_southeast_2_m1_medium,a23beb23|ap_southeast_2_m4_16xlarge,de3f9b37|ap_southeast_2_m4_2xlarge,a75adb86|ap_southeast_2_m5_2xlarge,b78dc653|ap_southeast_2_r4_2xlarge,d070d0ef|ap_southeast_2_r4_4xlarge,09c0b1b6|ap_southeast_2_r4_large,1874729e|ap_southeast_2_t2_2xlarge,63e313d9|ap_southeast_2_x1_16xlarge,4be78909|ap_southeast_2_x1_32xlarge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a19fe925|ap_southeast_2_c4_2xlarge,f4ce748a|ap_southeast_2_c4_4xlarge,821ac443|ap_southeast_2_c4_xlarge,c3f80761|ap_southeast_2_c5_xlarge,763bbe31|ap_southeast_2_d2_4xlarge,5409c01b|ap_southeast_2_g2_2xlarge,3e30f4f3|ap_southeast_2_i3_8xlarge,962afe04|ap_southeast_2_i3_large,6c6ca30b|ap_southeast_2_i3_xlarge,69c071a7|ap_southeast_2_m4_large,8cb0f312|ap_southeast_2_m4_xlarge,324c97ea|ap_southeast_2_p2_16xlarge,513e4378|ap_southeast_2_x1_16xlarge,db941a03|ap_southeast_2_x1_16xlarge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721b91ed|ap_southeast_2_c4_2xlarge,dccb6e7a|ap_southeast_2_c4_8xlarge,c9ad79bf|ap_southeast_2_c5_4xlarge,32578338|ap_southeast_2_c5_4xlarge,4180a48f|ap_southeast_2_c5_4xlarge,6c11c83a|ap_southeast_2_c5_4xlarge,238d07cc|ap_southeast_2_c5_9xlarge,75faebff|ap_southeast_2_c5_xlarge,e5ccdcd3|ap_southeast_2_d2_2xlarge,b50e3367|ap_southeast_2_d2_8xlarge,862fc263|ap_southeast_2_g2_2xlarge,ab664c65|ap_southeast_2_i3_8xlarge,d4001abb|ap_southeast_2_m2_xlarge,d761c2e7|ap_southeast_2_m4_10xlarge,2653b4af|ap_southeast_2_m4_2xlarge,2987285b|ap_southeast_2_m4_4xlarge,b49e5247|ap_southeast_2_m5_12xlarge,92d4a56b|ap_southeast_2_m5_2xlarge,3dab5b5d|ap_southeast_2_m5_2xlarge,a050bc1f|ap_southeast_2_m5_4xlarge,eecbab83|ap_southeast_2_p2_xlarge,a6d08469|ap_southeast_2_r4_2xlarge,9238f179|ap_southeast_2_r4_4xlarge,3594587a|ap_southeast_2_r4_4xlarge,56611b7a|ap_southeast_2_r4_large,643070e5|ap_southeast_2_r4_xlarge,cb3b83f2|ap_southeast_2_t2_nano,f2c2b1b6|ap_southeast_2_x1_16xlarge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
feaae5be|ap_southeast_2_c4_8xlarge,c3498af7|ap_southeast_2_c4_8xlarge,ca39dfdc|ap_southeast_2_c5_4xlarge,01748f49|ap_southeast_2_d2_xlarge,762dcaff|ap_southeast_2_i3_16xlarge,b021c488|ap_southeast_2_i3_16xlarge,fb2edf0a|ap_southeast_2_i3_4xlarge,1f8250e5|ap_southeast_2_m1_small,792c5432|ap_southeast_2_m4_16xlarge,8dc92709|ap_southeast_2_m4_large,d1b7afa3|ap_southeast_2_m5_12xlarge,1f3dba47|ap_southeast_2_p2_16xlarge,fdcc9bee|ap_southeast_2_r4_2xlarge,19913cba|ap_southeast_2_r4_2xlarge,300a4255|ap_southeast_2_r4_4xlarge,c9bd2032|ap_southeast_2_r4_4xlarge,0292a087|ap_southeast_2_r4_4xlarge,47fc498e|ap_southeast_2_r4_4xlarge,348fde4a|ap_southeast_2_r4_large,f065ceb5|ap_southeast_2_r4_large,0ff77c77|ap_southeast_2_t2_large,f6da687a|ap_southeast_2_t2_xlarge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19d67483|ap_southeast_2_c4_8xlarge,9d27d7a5|ap_southeast_2_c5_xlarge,95bee037|ap_southeast_2_i3_8xlarge,eb07619c|ap_southeast_2_m1_xlarge,02f88cd7|ap_southeast_2_m4_4xlarge,c6e66d11|ap_southeast_2_m4_large,416598a9|ap_southeast_2_m4_xlarge,68ad44af|ap_southeast_2_m4_xlarge,b5309ff2|ap_southeast_2_m5_12xlarge,51171a97|ap_southeast_2_m5_24xlarge,38c9cbde|ap_southeast_2_p2_16xlarge,a0a80514|ap_southeast_2_r4_16xlarge,9da7bd18|ap_southeast_2_r4_4xlarge,6b9674cc|ap_southeast_2_r4_4xlarge,aba30275|ap_southeast_2_r4_xlarge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3c1826da|ap_southeast_2_c4_2xlarge,e241c1c7|ap_southeast_2_c4_4xlarge,0ff3f343|ap_southeast_2_c4_8xlarge,718c7f10|ap_southeast_2_c4_large,8947816e|ap_southeast_2_c5_xlarge,ff30076e|ap_southeast_2_i3_16xlarge,ae979b5a|ap_southeast_2_i3_2xlarge,4d19c04d|ap_southeast_2_m4_2xlarge,1cd2395a|ap_southeast_2_m4_4xlarge,20249150|ap_southeast_2_m4_4xlarge,8e8b35de|ap_southeast_2_m4_xlarge,4ad42e70|ap_southeast_2_m4_xlarge,f24b2ee7|ap_southeast_2_m5_12xlarge,ab1e2ded|ap_southeast_2_m5_24xlarge,ebe7a45c|ap_southeast_2_m5_xlarge,1f2b1867|ap_southeast_2_p2_16xlarge,f4d9c6bd|ap_southeast_2_r4_2xlarge,1e0e89d4|ap_southeast_2_t2_medium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f737ed74|ap_southeast_2_c4_2xlarge,2fc84f3b|ap_southeast_2_c5_18xlarge,45bebd14|ap_southeast_2_c5_18xlarge,2e689897|ap_southeast_2_c5_large,dfdc5917|ap_southeast_2_d2_2xlarge,b6403d9c|ap_southeast_2_d2_4xlarge,85f2cbe3|ap_southeast_2_d2_xlarge,10ff5c94|ap_southeast_2_i3_2xlarge,a1a38c89|ap_southeast_2_i3_2xlarge,6717b9f0|ap_southeast_2_m4_16xlarge,dc44a27f|ap_southeast_2_m4_large,e0534986|ap_southeast_2_m5_12xlarge,3d4f15e7|ap_southeast_2_m5_12xlarge,3a5654f3|ap_southeast_2_m5_large,fdf34499|ap_southeast_2_r4_4xlarge,80fdf56f|ap_southeast_2_r4_large,4c66fc54|ap_southeast_2_r4_xlarge,8f31583f|ap_southeast_2_r4_xlarge,67d1ace7|ap_southeast_2_t2_medium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
db99ae41|ap_southeast_2_c4_xlarge,2d4b7d00|ap_southeast_2_c4_xlarge,d31d1dae|ap_southeast_2_c5_18xlarge,f7595bce|ap_southeast_2_c5_18xlarge,82e07283|ap_southeast_2_c5_18xlarge,aea3cbb7|ap_southeast_2_c5_2xlarge,8cc3f20c|ap_southeast_2_c5_9xlarge,fa11a03a|ap_southeast_2_c5_9xlarge,b8629af8|ap_southeast_2_m4_16xlarge,2d9bfb9d|ap_southeast_2_m4_16xlarge,7a23afe8|ap_southeast_2_m5_large,d86096ec|ap_southeast_2_m5_large,71378ead|ap_southeast_2_m5_xlarge,283767de|ap_southeast_2_p2_xlarge,84601725|ap_southeast_2_r4_2xlarge,f6bef3c4|ap_southeast_2_r4_2xlarge,56dc02b1|ap_southeast_2_r4_4xlarge,2534b6fe|ap_southeast_2_t2_xlarge,e2ecca22|ap_southeast_2_t2_xlarge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
003db027|ap_southeast_2_c4_8xlarge,7eda5d08|ap_southeast_2_c4_xlarge,f36a0686|ap_southeast_2_d2_8xlarge,dec9e075|ap_southeast_2_m2_4xlarge,53be319c|ap_southeast_2_p2_16xlarge,344f1aee|ap_southeast_2_r4_2xlarge,eee50c75|ap_southeast_2_t2_2xlarge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0cc0fec9|ap_southeast_2_c4_2xlarge,3897c47c|ap_southeast_2_c4_4xlarge,5c963321|ap_southeast_2_c4_8xlarge,468a3843|ap_southeast_2_c5_2xlarge,303a3367|ap_southeast_2_i3_xlarge,eee54f8a|ap_southeast_2_m1_medium,6f5153ec|ap_southeast_2_m1_small,cb0cd79c|ap_southeast_2_m2_2xlarge,90d74d74|ap_southeast_2_m2_4xlarge,63637812|ap_southeast_2_m4_10xlarge,8b8962c4|ap_southeast_2_m4_2xlarge,eb54a510|ap_southeast_2_m4_4xlarge,b5882612|ap_southeast_2_m4_4xlarge,baf09198|ap_southeast_2_m5_2xlarge,8ee5398a|ap_southeast_2_m5_large,e16f3ea9|ap_southeast_2_m5_large,37c944bd|ap_southeast_2_r4_2xlarge,c82530f9|ap_southeast_2_r4_8xlarge,080c42ed|ap_southeast_2_r4_8xlarge,e8b25522|ap_southeast_2_r4_xlarge,e7804f2e|ap_southeast_2_t2_micro,e8ca5d92|ap_southeast_2_t2_micro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
