1d19fb53|ap_southeast_2_c4_8xlarge,91ad23f9|ap_southeast_2_c5_18xlarge,18ca77b0|ap_southeast_2_c5_xlarge,f3a6ee02|ap_southeast_2_c5_xlarge,d3f41887|ap_southeast_2_g2_2xlarge,a8ac60ae|ap_southeast_2_i3_16xlarge,63372f4c|ap_southeast_2_i3_16xlarge,4caf6927|ap_southeast_2_i3_4xlarge,2114c5f6|ap_southeast_2_i3_4xlarge,3958aa50|ap_southeast_2_i3_4xlarge,19b10a03|ap_southeast_2_i3_8xlarge,9426e72d|ap_southeast_2_i3_large,0fa0d1f3|ap_southeast_2_i3_xlarge,a41b9e9c|ap_southeast_2_m4_16xlarge,6ba86674|ap_southeast_2_m4_16xlarge,c18c881f|ap_southeast_2_m4_2xlarge,a2909a6f|ap_southeast_2_m5_2xlarge,5f312eb8|ap_southeast_2_m5_2xlarge,6b75db15|ap_southeast_2_p2_xlarge,2a0f96ee|ap_southeast_2_p2_xlarge,40575260|ap_southeast_2_r4_16xlarge,f1807f67|ap_southeast_2_r4_16xlarge,b6cfc70e|ap_southeast_2_r4_4xlarge,e35add05|ap_southeast_2_t2_xlarge,065f1fb1|ap_southeast_2_x1_16xlarge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7cbfdacc|ap_southeast_2_c4_2xlarge,3776d38b|ap_southeast_2_i3_16xlarge,a3bb8b61|ap_southeast_2_i3_large,fc8218a4|ap_southeast_2_i3_xlarge,1db86649|ap_southeast_2_m1_large,6033135a|ap_southeast_2_m4_10xlarge,7d5fc2bc|ap_southeast_2_m4_2xlarge,7e4f9df2|ap_southeast_2_m4_2xlarge,d205dca9|ap_southeast_2_m5_large,13a40c7b|ap_southeast_2_m5_large,4457f282|ap_southeast_2_r4_16xlarge,3ffdad8a|ap_southeast_2_r4_2xlarge,69331c63|ap_southeast_2_r4_4xlarge,e0a3bb3e|ap_southeast_2_r4_4xlarge,5be92896|ap_southeast_2_t2_large,de1cf027|ap_southeast_2_x1_16xlarge,f67add62|ap_southeast_2_x1_32xlarge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90c68d49|ap_southeast_2_c4_xlarge,365f57da|ap_southeast_2_d2_xlarge,b519ab43|ap_southeast_2_d2_xlarge,6b91f6bf|ap_southeast_2_i3_2xlarge,b0b7a9c8|ap_southeast_2_i3_4xlarge,76678abc|ap_southeast_2_i3_xlarge,02478194|ap_southeast_2_m4_2xlarge,56651786|ap_southeast_2_m4_4xlarge,689a403a|ap_southeast_2_m4_4xlarge,7a17f7d3|ap_southeast_2_m4_xlarge,3bfcc987|ap_southeast_2_m5_12xlarge,02822db9|ap_southeast_2_m5_12xlarge,e0208473|ap_southeast_2_m5_24xlarge,54cd26c1|ap_southeast_2_m5_24xlarge,0ed0a66b|ap_southeast_2_m5_2xlarge,250bdc36|ap_southeast_2_m5_2xlarge,970fc15b|ap_southeast_2_m5_large,3259b992|ap_southeast_2_p2_8xlarge,87a8e7ca|ap_southeast_2_r4_xlarge,1649384d|ap_southeast_2_r4_xlarge,28cd55e1|ap_southeast_2_t2_micro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4b5ff40c|ap_southeast_2_c4_large,7ec98229|ap_southeast_2_c5_18xlarge,82f99e4d|ap_southeast_2_c5_2xlarge,374ce850|ap_southeast_2_c5_4xlarge,0d75124b|ap_southeast_2_c5_9xlarge,c005d0ac|ap_southeast_2_g2_8xlarge,c156c388|ap_southeast_2_i3_16xlarge,d218fd30|ap_southeast_2_i3_16xlarge,daf838a3|ap_southeast_2_i3_4xlarge,cfcc8795|ap_southeast_2_i3_8xlarge,b7bbe449|ap_southeast_2_i3_xlarge,e24ef0a1|ap_southeast_2_m4_10xlarge,7c111023|ap_southeast_2_m4_16xlarge,8d35b312|ap_southeast_2_m4_4xlarge,2cc87938|ap_southeast_2_m4_xlarge,75fffd20|ap_southeast_2_m4_xlarge,e5156700|ap_southeast_2_m5_large,9d351686|ap_southeast_2_m5_xlarge,6c658809|ap_southeast_2_r4_16xlarge,ef158f60|ap_southeast_2_r4_2xlarge,66de60ba|ap_southeast_2_r4_2xlarge,72c12996|ap_southeast_2_r4_4xlarge,2f59de14|ap_southeast_2_t2_large,b463976b|ap_southeast_2_t2_micro,cc6b46ac|ap_southeast_2_x1_16xlarge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ec9dd640|ap_southeast_2_c4_2xlarge,12b50cc1|ap_southeast_2_c4_8xlarge,8135db97|ap_southeast_2_c5_2xlarge,baad107a|ap_southeast_2_c5_2xlarge,2aefe3ae|ap_southeast_2_c5_xlarge,29ddef3e|ap_southeast_2_c5_xlarge,4229b3a9|ap_southeast_2_i3_2xlarge,e7dabb43|ap_southeast_2_i3_large,e48324df|ap_southeast_2_i3_large,56c3cb80|ap_southeast_2_m4_2xlarge,2379573f|ap_southeast_2_m4_xlarge,e97899f5|ap_southeast_2_m5_12xlarge,8276d56b|ap_southeast_2_m5_2xlarge,0e802415|ap_southeast_2_m5_2xlarge,52a254c9|ap_southeast_2_p2_8xlarge,8b3dff19|ap_southeast_2_p2_xlarge,7a843837|ap_southeast_2_r4_2xlarge,35491bca|ap_southeast_2_t2_large,be6e68d8|ap_southeast_2_t2_medium,19d60620|ap_southeast_2_x1_32xlarge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49e00c0c|ap_southeast_2_c4_2xlarge,a2df9afb|ap_southeast_2_c4_xlarge,8ddff36a|ap_southeast_2_c5_2xlarge,052bfb97|ap_southeast_2_i3_4xlarge,85f61cbc|ap_southeast_2_i3_4xlarge,06231900|ap_southeast_2_i3_4xlarge,bf33245e|ap_southeast_2_i3_4xlarge,0d67650a|ap_southeast_2_i3_xlarge,78d61138|ap_southeast_2_i3_xlarge,9f9aea61|ap_southeast_2_m4_10xlarge,d8eb6cd3|ap_southeast_2_m4_16xlarge,f37732e8|ap_southeast_2_m4_4xlarge,3f9f63fc|ap_southeast_2_m4_large,dbdb6cad|ap_southeast_2_m4_large,3ce870b2|ap_southeast_2_m4_xlarge,bde83254|ap_southeast_2_m5_2xlarge,28197ecc|ap_southeast_2_m5_4xlarge,41d7bd47|ap_southeast_2_p2_16xlarge,b09fd4af|ap_southeast_2_r4_4xlarge,042f6e6a|ap_southeast_2_r4_large,e8ed4da1|ap_southeast_2_t2_medium,6fa1bdf5|ap_southeast_2_x1_16xlarge,85556b25|ap_southeast_2_x1_16xlarge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ff4a13fa|ap_southeast_2_c4_8xlarge,9af648a0|ap_southeast_2_c4_large,c00c2ae1|ap_southeast_2_c4_xlarge,2c6dff6c|ap_southeast_2_c5_9xlarge,e80a7bb3|ap_southeast_2_c5_large,056b9430|ap_southeast_2_c5_xlarge,6aaea903|ap_southeast_2_m1_small,e66c9512|ap_southeast_2_m4_2xlarge,678dacbc|ap_southeast_2_m5_24xlarge,84b04870|ap_southeast_2_m5_4xlarge,ceb71750|ap_southeast_2_r4_16xlarge,80c7f2e7|ap_southeast_2_t2_medium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d41b0a34|ap_southeast_2_c1_xlarge,208c6ebd|ap_southeast_2_c4_xlarge,af6c573d|ap_southeast_2_c5_4xlarge,2652595a|ap_southeast_2_c5_9xlarge,3d2d9e36|ap_southeast_2_c5_9xlarge,4aea8aa1|ap_southeast_2_c5_xlarge,3bd8bdd7|ap_southeast_2_d2_4xlarge,72379a55|ap_southeast_2_g2_8xlarge,1c0fde97|ap_southeast_2_i3_16xlarge,4cbbca22|ap_southeast_2_i3_xlarge,3e6b04fd|ap_southeast_2_i3_xlarge,c0a00347|ap_southeast_2_m4_4xlarge,375cd919|ap_southeast_2_m4_4xlarge,f192866f|ap_southeast_2_m4_4xlarge,e8e130e5|ap_southeast_2_m5_4xlarge,c6538ef5|ap_southeast_2_p2_16xlarge,876c73cd|ap_southeast_2_r4_16xlarge,6d75a0b2|ap_southeast_2_r4_2xlarge,911c6542|ap_southeast_2_r4_2xlarge,bb91483d|ap_southeast_2_r4_2xlarge,d1d5e16d|ap_southeast_2_t2_2xlarge,f13b92a6|ap_southeast_2_t2_medium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
746b43bc|ap_southeast_2_c4_8xlarge,c5262732|ap_southeast_2_c4_xlarge,8a8f969f|ap_southeast_2_c5_4xlarge,b800d8b2|ap_southeast_2_c5_large,10c7affe|ap_southeast_2_c5_xlarge,6de80c58|ap_southeast_2_d2_4xlarge,8d874004|ap_southeast_2_d2_xlarge,b3031bb6|ap_southeast_2_i3_8xlarge,dd7663a3|ap_southeast_2_m1_medium,2d5ae205|ap_southeast_2_m4_16xlarge,742ddb3e|ap_southeast_2_m4_16xlarge,915702c2|ap_southeast_2_m4_16xlarge,644e81ac|ap_southeast_2_m4_xlarge,cda833d6|ap_southeast_2_m5_4xlarge,61d3a889|ap_southeast_2_p2_16xlarge,1f409136|ap_southeast_2_p2_16xlarge,4f8f9e32|ap_southeast_2_r4_4xlarge,0f12df4c|ap_southeast_2_r4_8xlarge,6724d17f|ap_southeast_2_r4_large,f2e7bceb|ap_southeast_2_r4_large,c5f04750|ap_southeast_2_t2_2xlarge,1696f19c|ap_southeast_2_t2_xlarge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e6a51d23|ap_southeast_2_c4_2xlarge,55db273f|ap_southeast_2_c4_8xlarge,5a16096f|ap_southeast_2_c4_large,f97060ef|ap_southeast_2_c5_18xlarge,0e4be431|ap_southeast_2_c5_18xlarge,9317a586|ap_southeast_2_c5_4xlarge,e7d6ba58|ap_southeast_2_d2_xlarge,e9eaeb67|ap_southeast_2_i3_16xlarge,099be22b|ap_southeast_2_i3_xlarge,c185dc8f|ap_southeast_2_m4_16xlarge,84847c1b|ap_southeast_2_m4_4xlarge,de6e406b|ap_southeast_2_m5_12xlarge,88004c02|ap_southeast_2_m5_24xlarge,ea96bb77|ap_southeast_2_m5_2xlarge,2c4c102a|ap_southeast_2_m5_xlarge,411c4122|ap_southeast_2_p2_8xlarge,2649618e|ap_southeast_2_r4_16xlarge,65ddd456|ap_southeast_2_r4_2xlarge,d5b6009e|ap_southeast_2_t2_xlarge,aad11a61|ap_southeast_2_t2_xlarge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
