bd9c228b|ap_south_1_c4_large,ca2dd8a2|ap_south_1_c4_large,11290405|ap_south_1_c5_4xlarge,c54541a9|ap_south_1_c5_4xlarge,2e214361|ap_south_1_c5_4xlarge,3a26c790|ap_south_1_d2_4xlarge,11ddc9e6|ap_south_1_d2_8xlarge,aed9af5c|ap_south_1_m4_xlarge,0c60a123|ap_south_1_m4_xlarge,43277a28|ap_south_1_m5_large,bbf366e0|ap_south_1_m5_xlarge,36ad25cc|ap_south_1_r4_16xlarge,4a4b0d2a|ap_south_1_t2_2xlarge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8a5fd4e9|ap_south_1_c4_xlarge,94934a45|ap_south_1_c5_18xlarge,d2e5f675|ap_south_1_c5_18xlarge,5d13b5de|ap_south_1_c5_2xlarge,2b7940db|ap_south_1_c5_large,b5707a20|ap_south_1_d2_2xlarge,efffc280|ap_south_1_d2_8xlarge,4727a4ee|ap_south_1_d2_xlarge,bc3bc75a|ap_south_1_i3_2xlarge,8bb9e6a1|ap_south_1_i3_4xlarge,1c28ad2c|ap_south_1_i3_8xlarge,043c61e4|ap_south_1_i3_8xlarge,73a898a2|ap_south_1_m4_10xlarge,b6363545|ap_south_1_m4_large,e9da67f0|ap_south_1_x1_32xlarge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19b3371d|ap_south_1_c5_9xlarge,aa1de113|ap_south_1_d2_2xlarge,3adb709e|ap_south_1_d2_8xlarge,92dfc2e3|ap_south_1_i3_16xlarge,b1fa2cd2|ap_south_1_i3_16xlarge,22868f2f|ap_south_1_i3_8xlarge,f34f13cd|ap_south_1_m4_2xlarge,6f68f095|ap_south_1_m4_4xlarge,f2d3c99b|ap_south_1_m5_2xlarge,307ce2ea|ap_south_1_p2_xlarge,96807145|ap_south_1_p2_xlarge,280cc203|ap_south_1_r4_16xlarge,74c77ae0|ap_south_1_r4_2xlarge,a2ed3b50|ap_south_1_r4_xlarge,58297488|ap_south_1_t2_small,0c04c7e8|ap_south_1_x1_16xlarge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f1adf9be|ap_south_1_c4_large,18ca117f|ap_south_1_c5_2xlarge,87954ebc|ap_south_1_d2_8xlarge,c3e72731|ap_south_1_d2_xlarge,0ac43a76|ap_south_1_i3_2xlarge,1db0439c|ap_south_1_i3_large,6b18249d|ap_south_1_m5_large,a667434c|ap_south_1_r4_4xlarge,652a32b6|ap_south_1_r4_large,4c9d8d84|ap_south_1_t2_micro,a30fcad2|ap_south_1_t2_micro,15216167|ap_south_1_x1_32xlarge,5b1fc67c|ap_south_1_x1_32xlarge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95b39a6a|ap_south_1_c4_8xlarge,ca34722b|ap_south_1_c5_4xlarge,1a657d6a|ap_south_1_c5_4xlarge,e98bc8f2|ap_south_1_d2_4xlarge,d1122e4b|ap_south_1_m4_xlarge,74478acc|ap_south_1_m5_12xlarge,50a91438|ap_south_1_m5_4xlarge,3baa8a32|ap_south_1_m5_4xlarge,ac836aca|ap_south_1_r4_2xlarge,1c6ce290|ap_south_1_r4_xlarge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89600430|ap_south_1_c4_2xlarge,70e9777f|ap_south_1_c4_large,b1d6a1cf|ap_south_1_c4_xlarge,5bb5a31f|ap_south_1_c4_xlarge,087b561d|ap_south_1_c4_xlarge,75421dd0|ap_south_1_c5_18xlarge,a3512d80|ap_south_1_c5_2xlarge,f9f7d1a0|ap_south_1_c5_9xlarge,97a60092|ap_south_1_c5_xlarge,71c911ac|ap_south_1_d2_4xlarge,47cc0ac3|ap_south_1_d2_xlarge,3643b731|ap_south_1_d2_xlarge,61d247ce|ap_south_1_m4_xlarge,855f3cf7|ap_south_1_m5_xlarge,f1562f4a|ap_south_1_r4_16xlarge,9816d3b4|ap_south_1_r4_2xlarge,0feaadad|ap_south_1_r4_8xlarge,47c7b03b|ap_south_1_r4_large,a0703413|ap_south_1_t2_2xlarge,5b7e9c79|ap_south_1_x1_32xlarge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96647072|ap_south_1_c4_2xlarge,b90f498c|ap_south_1_c4_2xlarge,c2eeb886|ap_south_1_c4_4xlarge,073cec2f|ap_south_1_c5_4xlarge,d311c0af|ap_south_1_c5_9xlarge,65f1153a|ap_south_1_c5_xlarge,4df2f43f|ap_south_1_i3_xlarge,c62de8f1|ap_south_1_m4_large,d8b2d355|ap_south_1_m4_xlarge,3803dc98|ap_south_1_m5_large,0def8b79|ap_south_1_m5_xlarge,77deceb0|ap_south_1_p2_xlarge,3b05b3b7|ap_south_1_r4_8xlarge,5310d264|ap_south_1_r4_large,dd988f5c|ap_south_1_x1_32xlarge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a94c3b9a|ap_south_1_c4_large,1d17dfe1|ap_south_1_c5_9xlarge,8555acde|ap_south_1_i3_4xlarge,48d29f51|ap_south_1_m4_10xlarge,591f17d9|ap_south_1_m4_16xlarge,1d5881fa|ap_south_1_m4_large,f1a71b1e|ap_south_1_m4_xlarge,360cb48f|ap_south_1_m5_12xlarge,f5b8fdbe|ap_south_1_m5_12xlarge,3181ebb0|ap_south_1_m5_2xlarge,6c7683d9|ap_south_1_m5_large,54666be4|ap_south_1_r4_4xlarge,6a4655b8|ap_south_1_r4_xlarge,dafdaaef|ap_south_1_r4_xlarge,ab7d4328|ap_south_1_t2_2xlarge,7b298cff|ap_south_1_x1_32xlarge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49d10dff|ap_south_1_c4_2xlarge,4ba74198|ap_south_1_c4_4xlarge,5f03b0cd|ap_south_1_i3_2xlarge,44588c0d|ap_south_1_i3_4xlarge,5def490d|ap_south_1_i3_4xlarge,d390ffcc|ap_south_1_i3_xlarge,61f2fb9b|ap_south_1_m4_16xlarge,18c34e50|ap_south_1_m5_24xlarge,9ead1781|ap_south_1_m5_large,4edb617d|ap_south_1_r4_16xlarge,a0fcc10f|ap_south_1_r4_16xlarge,9237a7ff|ap_south_1_r4_8xlarge,1009a272|ap_south_1_r4_8xlarge,51492172|ap_south_1_r4_large,cf30ab82|ap_south_1_t2_micro,225065b2|ap_south_1_t2_xlarge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967c0889|ap_south_1_c4_2xlarge,6b9a2a10|ap_south_1_c4_8xlarge,673b0fb8|ap_south_1_c5_4xlarge,74eed5d2|ap_south_1_i3_2xlarge,58415c68|ap_south_1_i3_2xlarge,32ccaf14|ap_south_1_i3_xlarge,9b5bd672|ap_south_1_m4_10xlarge,ae73a67b|ap_south_1_m4_large,0976c0a0|ap_south_1_m5_4xlarge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
