861de19f|ap_south_1_c4_2xlarge,7da8ab29|ap_south_1_c4_2xlarge,fe05b2c0|ap_south_1_d2_xlarge,23847727|ap_south_1_i3_16xlarge,840c0030|ap_south_1_i3_4xlarge,96c1c4a4|ap_south_1_i3_4xlarge,fd9c16ba|ap_south_1_i3_large,e2805e39|ap_south_1_m4_16xlarge,d374bb97|ap_south_1_m5_12xlarge,1a737c84|ap_south_1_m5_xlarge,437a0a0b|ap_south_1_r4_2xlarge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
948e0671|ap_south_1_c4_8xlarge,ed3557a0|ap_south_1_c5_2xlarge,4d2471d7|ap_south_1_c5_4xlarge,46e3f4ab|ap_south_1_c5_large,61956fe2|ap_south_1_c5_large,5a6e04d1|ap_south_1_c5_xlarge,97c1a229|ap_south_1_i3_4xlarge,9b38ab2b|ap_south_1_m4_large,a46791d4|ap_south_1_m4_large,d763a48c|ap_south_1_m5_12xlarge,1e82f1c4|ap_south_1_m5_24xlarge,3414ed36|ap_south_1_m5_4xlarge,4eafcaa9|ap_south_1_r4_4xlarge,0f594c70|ap_south_1_r4_large,03381448|ap_south_1_t2_nano,a0c65877|ap_south_1_x1_32xlarge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c34f1e68|ap_south_1_c4_4xlarge,58949f50|ap_south_1_c4_large,e0086a19|ap_south_1_c5_2xlarge,080fc146|ap_south_1_d2_2xlarge,427cea27|ap_south_1_d2_8xlarge,c999f468|ap_south_1_i3_4xlarge,5b93160b|ap_south_1_i3_8xlarge,bf37fcec|ap_south_1_i3_xlarge,3367a18d|ap_south_1_m4_16xlarge,3817e3ac|ap_south_1_m4_large,df0dbdb7|ap_south_1_m4_large,c1070d2d|ap_south_1_m5_12xlarge,8eb932a9|ap_south_1_p2_8xlarge,5ae9301e|ap_south_1_r4_4xlarge,220efa37|ap_south_1_r4_large,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59dedb2a|ap_south_1_c4_4xlarge,4391e9a1|ap_south_1_c4_4xlarge,244b26e4|ap_south_1_d2_8xlarge,5bb2c025|ap_south_1_i3_2xlarge,f92de4a2|ap_south_1_m4_2xlarge,6514e8a3|ap_south_1_m5_12xlarge,3d22268d|ap_south_1_m5_2xlarge,3f4c568b|ap_south_1_p2_8xlarge,b7e08a90|ap_south_1_p2_xlarge,7b2afe82|ap_south_1_r4_16xlarge,f5134a98|ap_south_1_r4_2xlarge,bed0493b|ap_south_1_r4_4xlarge,9b5e7f23|ap_south_1_r4_large,9630b5fb|ap_south_1_t2_2xlarge,586ce6fe|ap_south_1_t2_2xlarge,1919271a|ap_south_1_x1_16xlarge,acb9d788|ap_south_1_x1_16xlarge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4f825041|ap_south_1_c4_2xlarge,6a1fb437|ap_south_1_c4_8xlarge,7ef9bd69|ap_south_1_c5_18xlarge,525bfeed|ap_south_1_c5_4xlarge,073accd5|ap_south_1_m5_2xlarge,11001ac6|ap_south_1_m5_4xlarge,44803131|ap_south_1_m5_4xlarge,fe4ea376|ap_south_1_r4_8xlarge,9a3f48c3|ap_south_1_r4_large,abbf857c|ap_south_1_r4_large,329d756e|ap_south_1_t2_medium,addebf5b|ap_south_1_x1_32xlarge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16efe1f6|ap_south_1_c4_8xlarge,6b3329da|ap_south_1_c5_4xlarge,8ae48926|ap_south_1_i3_16xlarge,d1276097|ap_south_1_i3_2xlarge,ed883e5f|ap_south_1_m5_12xlarge,f233dda3|ap_south_1_r4_16xlarge,74f36786|ap_south_1_r4_xlarge,33c5dfb3|ap_south_1_t2_2xlarge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c8cd515f|ap_south_1_c4_8xlarge,c67a2a75|ap_south_1_c5_4xlarge,b96aa675|ap_south_1_c5_9xlarge,de871825|ap_south_1_d2_2xlarge,0030c631|ap_south_1_i3_16xlarge,164c5331|ap_south_1_i3_2xlarge,2ab5975d|ap_south_1_m4_4xlarge,9f207344|ap_south_1_m4_4xlarge,08e89309|ap_south_1_m4_4xlarge,4975759f|ap_south_1_m5_xlarge,c4a19434|ap_south_1_p2_16xlarge,d0d91482|ap_south_1_r4_2xlarge,bfc796a5|ap_south_1_x1_32xlarge,90dc9017|ap_south_1_x1_32xlarge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b59060d0|ap_south_1_c5_2xlarge,60851f92|ap_south_1_c5_2xlarge,7ea98751|ap_south_1_c5_large,1202004d|ap_south_1_c5_xlarge,e23dfd6f|ap_south_1_c5_xlarge,4e09ee65|ap_south_1_d2_4xlarge,e2d7a801|ap_south_1_d2_4xlarge,72cc613d|ap_south_1_i3_2xlarge,dafe0e6a|ap_south_1_i3_large,9906fff8|ap_south_1_m4_16xlarge,c4effc1d|ap_south_1_m5_4xlarge,8ff76979|ap_south_1_m5_4xlarge,ee6b4d03|ap_south_1_r4_16xlarge,320eedf4|ap_south_1_r4_8xlarge,64b69cef|ap_south_1_r4_large,edde465b|ap_south_1_t2_2xlarge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3a2bdd76|ap_south_1_c4_2xlarge,e8ce75af|ap_south_1_c5_18xlarge,8c497e39|ap_south_1_c5_9xlarge,7aaae22e|ap_south_1_c5_large,81071af8|ap_south_1_c5_xlarge,216cd6c8|ap_south_1_i3_2xlarge,7b356ccb|ap_south_1_i3_2xlarge,86b141a3|ap_south_1_i3_large,d512b2b0|ap_south_1_m4_10xlarge,d393a74a|ap_south_1_m4_large,eef966e2|ap_south_1_m5_large,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30a109f9|ap_south_1_d2_2xlarge,08fb264f|ap_south_1_i3_2xlarge,14875943|ap_south_1_i3_4xlarge,3d9fd7b6|ap_south_1_i3_8xlarge,4afeb84e|ap_south_1_i3_xlarge,4939ab1a|ap_south_1_m5_12xlarge,d1fe86a6|ap_south_1_p2_8xlarge,0fc9e202|ap_south_1_r4_2xlarge,cc7f80cb|ap_south_1_r4_2xlarge,ce550322|ap_south_1_r4_4xlarge,0b631a1a|ap_south_1_r4_large,f5278ce7|ap_south_1_t2_xlarge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
