d0f1a2da|ap_south_1_c4_2xlarge,cce5f8ea|ap_south_1_c4_2xlarge,7878119d|ap_south_1_c4_8xlarge,a68e48e0|ap_south_1_c4_xlarge,86ba143f|ap_south_1_c4_xlarge,7349fb9f|ap_south_1_c5_2xlarge,bf4ee798|ap_south_1_c5_xlarge,0cc7c026|ap_south_1_i3_2xlarge,c0487511|ap_south_1_m4_16xlarge,2db7bc8f|ap_south_1_m4_xlarge,6ec6c374|ap_south_1_m5_2xlarge,bb8106ce|ap_south_1_p2_8xlarge,6db584ba|ap_south_1_r4_4xlarge,404debcd|ap_south_1_r4_large,8276a881|ap_south_1_t2_large,b4e9a065|ap_south_1_x1_16xlarge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52cb4ede|ap_south_1_c4_4xlarge,697237a8|ap_south_1_c5_4xlarge,e93539cf|ap_south_1_d2_8xlarge,4f68c6e7|ap_south_1_m4_2xlarge,3abd9cb4|ap_south_1_m4_4xlarge,7a9220aa|ap_south_1_m5_24xlarge,660e825f|ap_south_1_m5_4xlarge,cfe80667|ap_south_1_m5_xlarge,0a2060c5|ap_south_1_p2_8xlarge,f843631c|ap_south_1_p2_xlarge,d5cdd9d1|ap_south_1_r4_16xlarge,ad6221e3|ap_south_1_r4_2xlarge,bf3cda15|ap_south_1_r4_8xlarge,d31c69fe|ap_south_1_r4_8xlarge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01d3db46|ap_south_1_c4_4xlarge,9c16c4dd|ap_south_1_c4_8xlarge,b2853818|ap_south_1_i3_16xlarge,5110d371|ap_south_1_m4_10xlarge,c3a71ff6|ap_south_1_m4_16xlarge,a88d753e|ap_south_1_m4_2xlarge,dda28b25|ap_south_1_m4_2xlarge,fd119358|ap_south_1_m4_4xlarge,03beeae7|ap_south_1_m5_2xlarge,5ba3aca9|ap_south_1_r4_2xlarge,232d7cd1|ap_south_1_r4_8xlarge,210f61f2|ap_south_1_r4_xlarge,952d9040|ap_south_1_r4_xlarge,97b3ee89|ap_south_1_x1_32xlarge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12e17819|ap_south_1_c4_2xlarge,ed060832|ap_south_1_c5_18xlarge,15a59ab0|ap_south_1_c5_large,913f2811|ap_south_1_c5_xlarge,05bc6391|ap_south_1_c5_xlarge,0f019c31|ap_south_1_d2_2xlarge,7a80ba4b|ap_south_1_d2_8xlarge,2a79de4b|ap_south_1_i3_16xlarge,a5854ab4|ap_south_1_i3_4xlarge,e248480c|ap_south_1_m5_12xlarge,4a6f34c4|ap_south_1_m5_12xlarge,f3ce05cc|ap_south_1_m5_4xlarge,12f36c87|ap_south_1_r4_2xlarge,2e1756d9|ap_south_1_r4_4xlarge,4748600b|ap_south_1_r4_large,8762cbd7|ap_south_1_r4_xlarge,04308720|ap_south_1_t2_micro,d37c10d5|ap_south_1_x1_32xlarge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e955d895|ap_south_1_c5_2xlarge,c52ee719|ap_south_1_c5_9xlarge,aa67e666|ap_south_1_c5_xlarge,c9657583|ap_south_1_c5_xlarge,19d02f3b|ap_south_1_d2_xlarge,aeee8e0e|ap_south_1_i3_16xlarge,a6bb8e93|ap_south_1_i3_4xlarge,58d4af58|ap_south_1_i3_xlarge,54e53354|ap_south_1_m4_16xlarge,7326ba69|ap_south_1_m4_4xlarge,3cc067a1|ap_south_1_m5_12xlarge,205b8b15|ap_south_1_m5_12xlarge,5259c05d|ap_south_1_m5_24xlarge,10daa661|ap_south_1_m5_xlarge,e6848f93|ap_south_1_p2_16xlarge,355190ca|ap_south_1_p2_16xlarge,87f94374|ap_south_1_p2_8xlarge,702b93d5|ap_south_1_p2_xlarge,110d0f0e|ap_south_1_r4_large,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6c97775b|ap_south_1_c4_4xlarge,5655bc59|ap_south_1_c4_xlarge,426812a2|ap_south_1_c5_18xlarge,a2a7ea6c|ap_south_1_c5_4xlarge,9d43d47e|ap_south_1_c5_xlarge,7179f6a5|ap_south_1_d2_xlarge,23e2340c|ap_south_1_i3_8xlarge,fbac8045|ap_south_1_m5_12xlarge,2340b007|ap_south_1_m5_4xlarge,4faf398e|ap_south_1_m5_xlarge,1864caa4|ap_south_1_m5_xlarge,c2e2c62b|ap_south_1_r4_8xlarge,3d103c7b|ap_south_1_r4_8xlarge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3a2699dc|ap_south_1_c4_2xlarge,6c3d7048|ap_south_1_c4_4xlarge,293f06e3|ap_south_1_c4_8xlarge,ce77e304|ap_south_1_c5_18xlarge,adf758b3|ap_south_1_c5_4xlarge,d3e68736|ap_south_1_d2_8xlarge,f7935e32|ap_south_1_i3_large,03bdfbc6|ap_south_1_m4_10xlarge,49266ff4|ap_south_1_m4_10xlarge,bb6fae4e|ap_south_1_m4_4xlarge,c434be74|ap_south_1_m5_24xlarge,846cce8b|ap_south_1_m5_xlarge,ba070bee|ap_south_1_r4_16xlarge,52e4d375|ap_south_1_t2_medium,8ddc0b01|ap_south_1_x1_32xlarge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a2e380e3|ap_south_1_c4_4xlarge,8ac7f22c|ap_south_1_c4_4xlarge,68404dae|ap_south_1_c4_4xlarge,2f0b6ad8|ap_south_1_c4_4xlarge,b9cdf628|ap_south_1_c5_18xlarge,2f68b60c|ap_south_1_c5_18xlarge,c290457a|ap_south_1_d2_2xlarge,ef076951|ap_south_1_i3_16xlarge,a841ef50|ap_south_1_i3_2xlarge,dd431be7|ap_south_1_i3_8xlarge,ee6f912a|ap_south_1_i3_xlarge,3fef7ff1|ap_south_1_m4_4xlarge,9c39ef93|ap_south_1_m5_2xlarge,a6dc77f3|ap_south_1_m5_large,35d3dcfd|ap_south_1_p2_8xlarge,fc1eea4f|ap_south_1_p2_xlarge,e3246873|ap_south_1_r4_16xlarge,1835ec5b|ap_south_1_r4_16xlarge,a37f3f44|ap_south_1_r4_16xlarge,c4b9e1ed|ap_south_1_t2_large,35bcb0e2|ap_south_1_x1_16xlarge,78732757|ap_south_1_x1_32xlarge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2396fb81|ap_south_1_c4_8xlarge,0f157774|ap_south_1_c5_4xlarge,58658cab|ap_south_1_c5_xlarge,7c88e91d|ap_south_1_c5_xlarge,c9a31778|ap_south_1_m4_10xlarge,dacd3651|ap_south_1_m4_4xlarge,4c84932a|ap_south_1_m4_large,7d548af6|ap_south_1_r4_2xlarge,c2f2c75b|ap_south_1_r4_2xlarge,882ed9e1|ap_south_1_t2_small,b6141535|ap_south_1_x1_32xlarge,382271f4|ap_south_1_x1_32xlarge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
db4b7c42|ap_south_1_c5_4xlarge,f7b19367|ap_south_1_c5_9xlarge,df6b0692|ap_south_1_c5_xlarge,1c1cfb9e|ap_south_1_i3_8xlarge,ce1acbcc|ap_south_1_i3_xlarge,4e787562|ap_south_1_m4_large,78c7b3e2|ap_south_1_m5_2xlarge,e3a9f45a|ap_south_1_m5_xlarge,826f3bd2|ap_south_1_p2_16xlarge,e8a0d18f|ap_south_1_p2_xlarge,0b520382|ap_south_1_r4_4xlarge,48518fce|ap_south_1_r4_xlarge,19a2913a|ap_south_1_x1_32xlarge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8cc77e8e|ap_south_1_c4_4xlarge,ffde688f|ap_south_1_c4_8xlarge,38d2808f|ap_south_1_c4_8xlarge,ed44a10d|ap_south_1_c4_xlarge,106a20f4|ap_south_1_c5_18xlarge,28879fd0|ap_south_1_c5_9xlarge,00b816f1|ap_south_1_c5_9xlarge,6d3be2c2|ap_south_1_c5_xlarge,e002f149|ap_south_1_d2_8xlarge,fd37a1df|ap_south_1_i3_2xlarge,77d6ae15|ap_south_1_m4_2xlarge,3d7b4b1b|ap_south_1_m5_12xlarge,29fb2e50|ap_south_1_p2_16xlarge,3af4ce6f|ap_south_1_r4_4xlarge,343b61cf|ap_south_1_r4_8xlarge,b195850a|ap_south_1_t2_micro,32d9b942|ap_south_1_t2_nano,ac88d4bc|ap_south_1_x1_16xlarge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b5fa6a67|ap_south_1_c4_2xlarge,f80e5928|ap_south_1_c4_8xlarge,d5e08362|ap_south_1_c5_18xlarge,db681b52|ap_south_1_c5_2xlarge,d175a834|ap_south_1_c5_xlarge,aef74052|ap_south_1_d2_2xlarge,ab57f7a8|ap_south_1_i3_16xlarge,6384ee56|ap_south_1_i3_xlarge,249c09c3|ap_south_1_m4_16xlarge,3935f86a|ap_south_1_m4_xlarge,0ad728e9|ap_south_1_m4_xlarge,07db28ca|ap_south_1_m5_24xlarge,3c148ef5|ap_south_1_m5_4xlarge,921df7d9|ap_south_1_m5_large,318e57c8|ap_south_1_m5_xlarge,7d978793|ap_south_1_m5_xlarge,ac2e357c|ap_south_1_r4_16xlarge,72018fe2|ap_south_1_r4_4xlarge,d7bf1239|ap_south_1_r4_8xlarge,025deb61|ap_south_1_r4_large,27ca964e|ap_south_1_r4_xlarge,1d1357c9|ap_south_1_t2_xlarge,57bd81ed|ap_south_1_x1_32xlarge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a64d110a|ap_south_1_c4_8xlarge,2dcabd21|ap_south_1_c5_2xlarge,d749e4eb|ap_south_1_i3_2xlarge,6e89b30b|ap_south_1_i3_2xlarge,294bca4d|ap_south_1_m4_4xlarge,229257a6|ap_south_1_m4_4xlarge,70e2fd2f|ap_south_1_m4_large,afd56103|ap_south_1_m5_24xlarge,cb008d60|ap_south_1_m5_xlarge,0dae19a2|ap_south_1_p2_16xlarge,a57df2fe|ap_south_1_p2_xlarge,c85e953b|ap_south_1_r4_4xlarge,54ec1ff5|ap_south_1_r4_8xlarge,00177c76|ap_south_1_r4_xlarge,32031807|ap_south_1_x1_32xlarge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0f97d93c|ap_south_1_c4_8xlarge,32e5091e|ap_south_1_c4_xlarge,8066443d|ap_south_1_c5_large,b86d0f15|ap_south_1_i3_8xlarge,88963430|ap_south_1_i3_large,a84e3c2f|ap_south_1_i3_xlarge,8fd0e183|ap_south_1_m4_4xlarge,6f0cbe6f|ap_south_1_p2_16xlarge,2e80f15a|ap_south_1_p2_xlarge,bfc03c7b|ap_south_1_r4_large,92c8de45|ap_south_1_t2_large,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1eb166ba|ap_south_1_c4_xlarge,f0c22677|ap_south_1_c5_18xlarge,7b5f050b|ap_south_1_c5_4xlarge,22725b2c|ap_south_1_c5_9xlarge,03f697ba|ap_south_1_i3_8xlarge,e5a0ef8d|ap_south_1_i3_8xlarge,3f573e2c|ap_south_1_i3_large,ac2b05c8|ap_south_1_i3_large,de0c68d5|ap_south_1_m4_2xlarge,fc06e86a|ap_south_1_m4_2xlarge,0680d945|ap_south_1_r4_16xlarge,842f6099|ap_south_1_r4_large,22f3ad3d|ap_south_1_r4_xlarge,949cce64|ap_south_1_t2_large,7248400a|ap_south_1_x1_16xlarge,9556c9f2|ap_south_1_x1_32xlarge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109902a3|ap_south_1_c5_4xlarge,ba2e75cc|ap_south_1_c5_xlarge,ca6dee27|ap_south_1_d2_xlarge,9cd1670d|ap_south_1_i3_16xlarge,a9436ad7|ap_south_1_m4_10xlarge,2e896831|ap_south_1_p2_xlarge,be92a70d|ap_south_1_t2_2xlarge,0358c3f9|ap_south_1_t2_medium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f3be08f4|ap_south_1_c4_8xlarge,c93d7268|ap_south_1_c5_18xlarge,e6b44250|ap_south_1_c5_9xlarge,1889322d|ap_south_1_c5_xlarge,b6ef03c4|ap_south_1_i3_16xlarge,dd2ab44e|ap_south_1_i3_2xlarge,d9741f75|ap_south_1_i3_4xlarge,4ed63fe7|ap_south_1_m4_10xlarge,0fa6adc1|ap_south_1_m4_xlarge,5ccd18de|ap_south_1_m5_large,909322a6|ap_south_1_p2_8xlarge,686a8fe5|ap_south_1_r4_2xlarge,9377ef5a|ap_south_1_r4_4xlarge,85d66c91|ap_south_1_t2_large,995d2b54|ap_south_1_t2_xlarge,43874f79|ap_south_1_x1_32xlarge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b0d4f184|ap_south_1_c4_2xlarge,939be36c|ap_south_1_d2_2xlarge,280edb18|ap_south_1_i3_xlarge,4982b79c|ap_south_1_m4_10xlarge,a934b19d|ap_south_1_m5_24xlarge,2b10f9eb|ap_south_1_m5_2xlarge,394a726c|ap_south_1_m5_large,f05c3f2a|ap_south_1_p2_16xlarge,4f657e54|ap_south_1_r4_4xlarge,589d411a|ap_south_1_r4_xlarge,7b4ce9f2|ap_south_1_t2_medium,9b9bddb7|ap_south_1_t2_micro,819d91a3|ap_south_1_x1_32xlarge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
