3385cd0e|ap_northeast_2_c4_2xlarge,08ebf86d|ap_northeast_2_c4_4xlarge,fe02ec18|ap_northeast_2_c4_4xlarge,9b9df70a|ap_northeast_2_c4_large,c125333b|ap_northeast_2_c5_2xlarge,06198328|ap_northeast_2_c5_4xlarge,eae13a7e|ap_northeast_2_i3_2xlarge,50647b3c|ap_northeast_2_m4_10xlarge,90dd21a5|ap_northeast_2_m4_10xlarge,605b4001|ap_northeast_2_m4_16xlarge,eea2907e|ap_northeast_2_m4_large,4133e764|ap_northeast_2_m5_4xlarge,e0359832|ap_northeast_2_m5_xlarge,43384d98|ap_northeast_2_p2_16xlarge,e18a1ad8|ap_northeast_2_p2_xlarge,52bf3cfc|ap_northeast_2_t2_large,f4be40ba|ap_northeast_2_x1_16xlarge,01d455ff|ap_northeast_2_x1_16xlarge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
034e2bf3|ap_northeast_2_c4_2xlarge,2df80c77|ap_northeast_2_c4_4xlarge,c0167151|ap_northeast_2_c4_4xlarge,a425b264|ap_northeast_2_c4_8xlarge,0f555543|ap_northeast_2_c4_8xlarge,23e3ad9b|ap_northeast_2_c4_large,0d755749|ap_northeast_2_c5_2xlarge,ef23b9b9|ap_northeast_2_c5_2xlarge,e97b82d6|ap_northeast_2_c5_xlarge,db0489e7|ap_northeast_2_c5_xlarge,997ea536|ap_northeast_2_m4_2xlarge,2b7f7fa6|ap_northeast_2_m4_large,d0987565|ap_northeast_2_m4_xlarge,dc8810bd|ap_northeast_2_m4_xlarge,05aeb8ca|ap_northeast_2_m5_2xlarge,cde3a506|ap_northeast_2_m5_4xlarge,10369a8a|ap_northeast_2_m5_large,36574811|ap_northeast_2_m5_xlarge,9037db8d|ap_northeast_2_m5_xlarge,f2f5e0c6|ap_northeast_2_r4_8xlarge,9ed5b743|ap_northeast_2_r4_large,e3fc5df7|ap_northeast_2_t2_2xlarge,a83a58e8|ap_northeast_2_t2_nano,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b841a415|ap_northeast_2_c5_18xlarge,3f740aac|ap_northeast_2_c5_18xlarge,2586d148|ap_northeast_2_c5_9xlarge,d0c5a409|ap_northeast_2_c5_xlarge,936649c0|ap_northeast_2_i3_4xlarge,e02f7172|ap_northeast_2_i3_8xlarge,62d34d92|ap_northeast_2_m4_10xlarge,7a31181a|ap_northeast_2_m5_12xlarge,49e33dc8|ap_northeast_2_m5_12xlarge,623b8355|ap_northeast_2_m5_24xlarge,b6b51aee|ap_northeast_2_m5_2xlarge,2bdadfd8|ap_northeast_2_m5_2xlarge,dabfb91e|ap_northeast_2_m5_2xlarge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0b1d8168|ap_northeast_2_c4_4xlarge,1f1a7b45|ap_northeast_2_c4_large,f7387846|ap_northeast_2_c5_4xlarge,b2c16e9c|ap_northeast_2_i3_4xlarge,36d92f6f|ap_northeast_2_i3_xlarge,23e812e5|ap_northeast_2_m4_10xlarge,3f73b59e|ap_northeast_2_m4_10xlarge,071f3cab|ap_northeast_2_m4_10xlarge,67d17f13|ap_northeast_2_m4_16xlarge,1dd5c5e1|ap_northeast_2_m4_2xlarge,8a924985|ap_northeast_2_m5_12xlarge,c730f9cc|ap_northeast_2_m5_2xlarge,6793e6dd|ap_northeast_2_m5_large,5b599b49|ap_northeast_2_m5_large,c8f25e20|ap_northeast_2_m5_large,82c19134|ap_northeast_2_p2_16xlarge,87bfa184|ap_northeast_2_p2_16xlarge,94c5794f|ap_northeast_2_p2_8xlarge,8637abd8|ap_northeast_2_r4_2xlarge,62e34a81|ap_northeast_2_r4_4xlarge,d3e7dae6|ap_northeast_2_r4_8xlarge,e7d355b8|ap_northeast_2_r4_xlarge,05cfda5f|ap_northeast_2_r4_xlarge,6eb42455|ap_northeast_2_x1_16xlarge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02e832d5|ap_northeast_2_c4_4xlarge,0f45b1a8|ap_northeast_2_c4_xlarge,fdcf81ea|ap_northeast_2_d2_4xlarge,a8ba294f|ap_northeast_2_d2_8xlarge,77fa6f60|ap_northeast_2_i3_16xlarge,8078d17c|ap_northeast_2_i3_2xlarge,22897e73|ap_northeast_2_i3_8xlarge,c5fc3694|ap_northeast_2_m4_2xlarge,e91d68d6|ap_northeast_2_m4_4xlarge,f3eb974b|ap_northeast_2_m5_12xlarge,46e181fa|ap_northeast_2_m5_24xlarge,1648e48a|ap_northeast_2_m5_2xlarge,71023919|ap_northeast_2_m5_4xlarge,dc0658f8|ap_northeast_2_m5_large,e7f20b01|ap_northeast_2_m5_large,c82fd4b0|ap_northeast_2_r4_4xlarge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5b0b67f4|ap_northeast_2_c4_8xlarge,09df87f2|ap_northeast_2_c5_9xlarge,97b510f1|ap_northeast_2_c5_9xlarge,bdd8cb58|ap_northeast_2_c5_xlarge,d156a166|ap_northeast_2_c5_xlarge,b9664e97|ap_northeast_2_c5_xlarge,ed1e5ed6|ap_northeast_2_d2_4xlarge,9d2b7829|ap_northeast_2_i3_2xlarge,0cfc8fff|ap_northeast_2_i3_2xlarge,2b2aeb6a|ap_northeast_2_m4_10xlarge,612c1ee8|ap_northeast_2_m4_xlarge,f5313a9b|ap_northeast_2_m5_2xlarge,ef88c6fa|ap_northeast_2_p2_16xlarge,9dbc2185|ap_northeast_2_r4_16xlarge,daeed146|ap_northeast_2_r4_8xlarge,919abc11|ap_northeast_2_r4_large,a05aff83|ap_northeast_2_x1_32xlarge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
045e8a87|ap_northeast_2_c4_xlarge,fc8a4672|ap_northeast_2_c5_2xlarge,6f19e4c9|ap_northeast_2_c5_xlarge,c2db38a1|ap_northeast_2_d2_4xlarge,d0756908|ap_northeast_2_i3_16xlarge,55426aeb|ap_northeast_2_m5_24xlarge,7af15c74|ap_northeast_2_m5_4xlarge,724cd1bb|ap_northeast_2_p3_8xlarge,d0da3b8e|ap_northeast_2_r4_xlarge,a2eb8483|ap_northeast_2_t2_medium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a6b5c871|ap_northeast_2_c5_18xlarge,62f24796|ap_northeast_2_c5_2xlarge,7bade651|ap_northeast_2_d2_2xlarge,c55f67da|ap_northeast_2_d2_4xlarge,1c8c8c57|ap_northeast_2_i3_16xlarge,8a4d69de|ap_northeast_2_m5_24xlarge,1a34fd5e|ap_northeast_2_m5_4xlarge,ea8a3976|ap_northeast_2_m5_xlarge,fd63f851|ap_northeast_2_r4_2xlarge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cca04746|ap_northeast_2_c4_8xlarge,74c2db37|ap_northeast_2_c5_18xlarge,2405965b|ap_northeast_2_c5_2xlarge,c8fb10c0|ap_northeast_2_d2_2xlarge,6ab380cd|ap_northeast_2_d2_8xlarge,0315c5e2|ap_northeast_2_d2_xlarge,9f1a1b75|ap_northeast_2_i3_2xlarge,bf376d60|ap_northeast_2_i3_2xlarge,ae2e132e|ap_northeast_2_m4_10xlarge,8bbb7b2c|ap_northeast_2_m4_2xlarge,18c45d13|ap_northeast_2_m5_12xlarge,cc8b6828|ap_northeast_2_m5_large,1954a5a4|ap_northeast_2_m5_large,0beb0b60|ap_northeast_2_p2_16xlarge,0e7269bd|ap_northeast_2_r4_2xlarge,6b4600e3|ap_northeast_2_r4_2xlarge,111abe36|ap_northeast_2_r4_8xlarge,2c47b38a|ap_northeast_2_r4_8xlarge,78a07e6f|ap_northeast_2_x1_16xlarge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536820cf|ap_northeast_2_c4_4xlarge,6061a71f|ap_northeast_2_c5_large,de5c06ca|ap_northeast_2_d2_2xlarge,1654d0ed|ap_northeast_2_d2_8xlarge,83ec4a9d|ap_northeast_2_i3_2xlarge,969ee1f9|ap_northeast_2_i3_2xlarge,713a347e|ap_northeast_2_i3_2xlarge,352e9db7|ap_northeast_2_i3_8xlarge,b7350da1|ap_northeast_2_i3_xlarge,d708e487|ap_northeast_2_i3_xlarge,55080e46|ap_northeast_2_m4_16xlarge,9dd101f0|ap_northeast_2_m4_16xlarge,f08a3af6|ap_northeast_2_m4_xlarge,774baf6f|ap_northeast_2_m5_2xlarge,6f5a0d89|ap_northeast_2_m5_4xlarge,5508c354|ap_northeast_2_r4_2xlarge,f2304533|ap_northeast_2_r4_2xlarge,6b3cdecb|ap_northeast_2_r4_4xlarge,a1f2ab36|ap_northeast_2_r4_8xlarge,2a7789bb|ap_northeast_2_r4_8xlarge,7f2d6c1d|ap_northeast_2_r4_8xlarge,47f15d6e|ap_northeast_2_t2_medium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
