cc00c060|ap_northeast_2_c4_2xlarge,f0d512d7|ap_northeast_2_c4_4xlarge,c9b4e5ac|ap_northeast_2_c4_large,89e77c46|ap_northeast_2_c5_18xlarge,da15f126|ap_northeast_2_c5_2xlarge,75dea823|ap_northeast_2_c5_4xlarge,ea0d09a4|ap_northeast_2_c5_4xlarge,45b593c7|ap_northeast_2_c5_9xlarge,c8d2a830|ap_northeast_2_i3_4xlarge,80245484|ap_northeast_2_i3_4xlarge,ea209ff9|ap_northeast_2_m4_large,db76c15a|ap_northeast_2_m4_xlarge,255f9896|ap_northeast_2_p2_xlarge,cbaf0751|ap_northeast_2_p3_16xlarge,70b87ec0|ap_northeast_2_r4_16xlarge,4ced281e|ap_northeast_2_r4_xlarge,a39d7c75|ap_northeast_2_t2_2xlarge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bb961265|ap_northeast_2_c4_8xlarge,15e3c983|ap_northeast_2_c4_8xlarge,75ab5496|ap_northeast_2_c5_2xlarge,45ce851a|ap_northeast_2_c5_9xlarge,6d423872|ap_northeast_2_d2_4xlarge,21bbb214|ap_northeast_2_d2_8xlarge,63029b6b|ap_northeast_2_m4_10xlarge,eb844c72|ap_northeast_2_m4_large,ae21b9ce|ap_northeast_2_p2_8xlarge,b4e1a7cf|ap_northeast_2_r4_2xlarge,91871a96|ap_northeast_2_r4_large,53b360b2|ap_northeast_2_r4_xlarge,b3503609|ap_northeast_2_x1_16xlarge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83343478|ap_northeast_2_c4_4xlarge,6049a633|ap_northeast_2_c5_4xlarge,b8571d7c|ap_northeast_2_d2_2xlarge,b6f8c6f2|ap_northeast_2_i3_16xlarge,09482fa4|ap_northeast_2_i3_4xlarge,4b2beffe|ap_northeast_2_m4_large,8c73a2f1|ap_northeast_2_m4_large,c64536be|ap_northeast_2_m4_large,80068a84|ap_northeast_2_r4_8xlarge,bbbaab5d|ap_northeast_2_r4_large,a87c5e01|ap_northeast_2_t2_xlarge,fedccdf1|ap_northeast_2_x1_32xlarge,405919bf|ap_northeast_2_x1_32xlarge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3b06c65c|ap_northeast_2_c4_large,f6d33472|ap_northeast_2_c4_xlarge,64f745f5|ap_northeast_2_c5_2xlarge,713e53ca|ap_northeast_2_c5_xlarge,63a9d015|ap_northeast_2_i3_16xlarge,5f6315f4|ap_northeast_2_i3_xlarge,34d09068|ap_northeast_2_m4_2xlarge,3c03035e|ap_northeast_2_m4_xlarge,2fa490b9|ap_northeast_2_m5_12xlarge,3936fd2c|ap_northeast_2_m5_4xlarge,b7b171e1|ap_northeast_2_m5_4xlarge,e0a4002d|ap_northeast_2_p3_16xlarge,6f19697b|ap_northeast_2_r4_4xlarge,3a4bb397|ap_northeast_2_r4_8xlarge,c7928355|ap_northeast_2_r4_large,56c5c8ba|ap_northeast_2_t2_micro,94f65fbb|ap_northeast_2_t2_micro,ba73708e|ap_northeast_2_x1_16xlarge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152effa2|ap_northeast_2_c4_4xlarge,6518a31a|ap_northeast_2_c4_4xlarge,967d0a74|ap_northeast_2_c5_4xlarge,5131aad3|ap_northeast_2_c5_9xlarge,2257bb02|ap_northeast_2_i3_4xlarge,d1164739|ap_northeast_2_i3_8xlarge,0bea86ae|ap_northeast_2_m4_4xlarge,07209d41|ap_northeast_2_m5_2xlarge,d88bae57|ap_northeast_2_m5_4xlarge,3abf4718|ap_northeast_2_m5_large,e11b69db|ap_northeast_2_p3_8xlarge,e33d3efa|ap_northeast_2_r4_16xlarge,ed565599|ap_northeast_2_x1_32xlarge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24c97410|ap_northeast_2_c5_2xlarge,c6d26fb4|ap_northeast_2_c5_9xlarge,72bd49e8|ap_northeast_2_c5_large,5c38c09a|ap_northeast_2_c5_large,88e71ee9|ap_northeast_2_c5_xlarge,8f45f0c0|ap_northeast_2_c5_xlarge,a5e0a2af|ap_northeast_2_i3_4xlarge,e5788237|ap_northeast_2_i3_large,68f75e8a|ap_northeast_2_i3_large,66062a67|ap_northeast_2_m4_16xlarge,7158b2ff|ap_northeast_2_m5_12xlarge,e2bb91a2|ap_northeast_2_m5_2xlarge,51e9507f|ap_northeast_2_p3_8xlarge,7c8e9aeb|ap_northeast_2_p3_8xlarge,1f719d37|ap_northeast_2_r4_16xlarge,827ea116|ap_northeast_2_r4_16xlarge,5f88f815|ap_northeast_2_r4_8xlarge,efaad3a8|ap_northeast_2_x1_16xlarge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4dc3be96|ap_northeast_2_c4_xlarge,7f6637c3|ap_northeast_2_c5_18xlarge,8d16c91f|ap_northeast_2_c5_4xlarge,e5cb7ea2|ap_northeast_2_d2_4xlarge,6c853138|ap_northeast_2_d2_8xlarge,7a5d470b|ap_northeast_2_d2_xlarge,94b18a76|ap_northeast_2_i3_16xlarge,2cd09b25|ap_northeast_2_i3_2xlarge,b93ce606|ap_northeast_2_i3_4xlarge,f21ccf75|ap_northeast_2_m4_2xlarge,853b50ec|ap_northeast_2_m4_xlarge,4134dce3|ap_northeast_2_p2_16xlarge,b7974d42|ap_northeast_2_r4_2xlarge,11cc9883|ap_northeast_2_t2_small,21d03704|ap_northeast_2_t2_small,77f55f96|ap_northeast_2_x1_16xlarge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21b1f214|ap_northeast_2_c4_large,7e725faf|ap_northeast_2_i3_4xlarge,493b7651|ap_northeast_2_i3_xlarge,cd6d01d8|ap_northeast_2_m4_large,4ef7c362|ap_northeast_2_m5_2xlarge,72a51d8a|ap_northeast_2_p2_16xlarge,6f0b9752|ap_northeast_2_p3_16xlarge,590734bf|ap_northeast_2_r4_16xlarge,1f11220e|ap_northeast_2_r4_2xlarge,6314d042|ap_northeast_2_r4_4xlarge,dab1e628|ap_northeast_2_t2_xlarge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7dd9e99e|ap_northeast_2_c4_4xlarge,0113deb0|ap_northeast_2_c4_8xlarge,0aa7bb73|ap_northeast_2_c5_2xlarge,46843447|ap_northeast_2_c5_4xlarge,0a60d4de|ap_northeast_2_c5_9xlarge,f0282b9f|ap_northeast_2_c5_xlarge,a5810e8b|ap_northeast_2_c5_xlarge,2aa176fc|ap_northeast_2_d2_4xlarge,2ce0b525|ap_northeast_2_i3_2xlarge,e6a99dcb|ap_northeast_2_i3_8xlarge,4ffe1c9c|ap_northeast_2_m4_2xlarge,7ca2500d|ap_northeast_2_m4_xlarge,60563d63|ap_northeast_2_m5_2xlarge,646fad66|ap_northeast_2_m5_4xlarge,1260b58d|ap_northeast_2_r4_16xlarge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32fc6777|ap_northeast_2_c4_2xlarge,8d3f3c52|ap_northeast_2_c4_8xlarge,01aac7f0|ap_northeast_2_c5_4xlarge,0b2a0561|ap_northeast_2_c5_4xlarge,1d0f312c|ap_northeast_2_c5_9xlarge,19bd5298|ap_northeast_2_d2_xlarge,9a7bd55c|ap_northeast_2_i3_4xlarge,38a5e3be|ap_northeast_2_i3_8xlarge,5b9ac86f|ap_northeast_2_i3_xlarge,d99e4ce2|ap_northeast_2_m4_16xlarge,c53f47e7|ap_northeast_2_m4_2xlarge,d2c7f3e9|ap_northeast_2_m4_4xlarge,96a08371|ap_northeast_2_m4_4xlarge,3e2d8094|ap_northeast_2_m4_4xlarge,9f58278b|ap_northeast_2_m5_12xlarge,b6c65ade|ap_northeast_2_m5_2xlarge,33571d8b|ap_northeast_2_m5_2xlarge,965d0a1a|ap_northeast_2_m5_4xlarge,320573f6|ap_northeast_2_m5_large,a1612e2c|ap_northeast_2_p2_16xlarge,d0e2119e|ap_northeast_2_p3_8xlarge,beb34b07|ap_northeast_2_r4_large,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
