86ea88fd|eu_central_1_c4_4xlarge,528bf346|eu_central_1_c4_4xlarge,de502cf8|eu_central_1_c4_large,f3c9152d|eu_central_1_c4_large,1ec92ad5|eu_central_1_c5_2xlarge,e4bd30fd|eu_central_1_c5_2xlarge,ae37e615|eu_central_1_c5_9xlarge,6698d594|eu_central_1_d2_2xlarge,c474d7ee|eu_central_1_i3_16xlarge,f0e221fd|eu_central_1_i3_large,137a8f7c|eu_central_1_i3_xlarge,12517e44|eu_central_1_m4_10xlarge,866bcad3|eu_central_1_m4_16xlarge,21fa5f75|eu_central_1_m5_4xlarge,94dd3df9|eu_central_1_m5_xlarge,99246986|eu_central_1_p2_16xlarge,4b16e67b|eu_central_1_r4_16xlarge,2e9c656c|eu_central_1_r4_2xlarge,c7f441e5|eu_central_1_r4_xlarge,869fe801|eu_central_1_t2_2xlarge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aadc7c3d|eu_central_1_c4_4xlarge,a6cfc7ab|eu_central_1_c4_8xlarge,4a30d72c|eu_central_1_c4_xlarge,dabdf4ca|eu_central_1_c5_4xlarge,81d82119|eu_central_1_c5_xlarge,37dbe001|eu_central_1_d2_8xlarge,c5496f80|eu_central_1_i3_2xlarge,77cec38b|eu_central_1_i3_metal,7a4ef1f2|eu_central_1_i3_metal,26d01be2|eu_central_1_m4_10xlarge,523a43d3|eu_central_1_m4_4xlarge,76b14561|eu_central_1_m4_xlarge,0d3a820f|eu_central_1_m5_2xlarge,e0f69f3d|eu_central_1_m5_2xlarge,6833cf77|eu_central_1_m5_large,7a5aac95|eu_central_1_m5_large,7cafeb10|eu_central_1_m5_large,bcfd27b2|eu_central_1_p2_16xlarge,d6ada141|eu_central_1_r4_16xlarge,5469c46d|eu_central_1_r4_2xlarge,75d633a4|eu_central_1_r4_4xlarge,185d35b8|eu_central_1_r4_large,e1d6567c|eu_central_1_t2_small,3f04ef84|eu_central_1_x1_16xlarge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3c977fae|eu_central_1_c5_4xlarge,fefe782f|eu_central_1_i3_8xlarge,5f9ee899|eu_central_1_i3_8xlarge,27146713|eu_central_1_i3_large,333b4dde|eu_central_1_i3_xlarge,6c1058b5|eu_central_1_m4_large,ef3591f1|eu_central_1_m4_large,e7368c3e|eu_central_1_m4_xlarge,b261800d|eu_central_1_m5_24xlarge,dfaec3ef|eu_central_1_m5_2xlarge,567e8dc1|eu_central_1_m5_large,683be94e|eu_central_1_m5_large,581750f4|eu_central_1_m5_xlarge,467e9367|eu_central_1_m5_xlarge,cc6218b2|eu_central_1_p2_xlarge,fa9b4ef3|eu_central_1_r4_16xlarge,9a12c1d0|eu_central_1_r4_2xlarge,14239393|eu_central_1_r4_2xlarge,2a1578d3|eu_central_1_r4_large,1a9d553d|eu_central_1_t2_small,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d1f5b93e|eu_central_1_c4_4xlarge,b9c92a27|eu_central_1_c5_18xlarge,3fe14c54|eu_central_1_c5_2xlarge,f454adf2|eu_central_1_c5_2xlarge,7a7a9f37|eu_central_1_c5_9xlarge,b2d82130|eu_central_1_d2_4xlarge,499e7f81|eu_central_1_i3_16xlarge,ec99a5ca|eu_central_1_i3_16xlarge,23d49db0|eu_central_1_i3_2xlarge,c082c041|eu_central_1_i3_8xlarge,dcd43d84|eu_central_1_m4_16xlarge,4cee2982|eu_central_1_m4_16xlarge,fb7feea9|eu_central_1_m4_16xlarge,ba737f7f|eu_central_1_m4_16xlarge,5150ed83|eu_central_1_m4_2xlarge,d9e03780|eu_central_1_m4_large,66da5087|eu_central_1_m5_2xlarge,c0a64492|eu_central_1_m5_4xlarge,07893948|eu_central_1_m5_large,c0200796|eu_central_1_p2_8xlarge,f38458d8|eu_central_1_r4_16xlarge,daa1d5a2|eu_central_1_r4_8xlarge,f8083e99|eu_central_1_t2_medium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ec787e47|eu_central_1_c4_8xlarge,276ae955|eu_central_1_c4_8xlarge,cbd85283|eu_central_1_c4_xlarge,9575cbfe|eu_central_1_c4_xlarge,03cc14c4|eu_central_1_c5_2xlarge,76a34eee|eu_central_1_d2_xlarge,096baf5b|eu_central_1_i3_4xlarge,69177217|eu_central_1_i3_4xlarge,62c164a0|eu_central_1_m4_10xlarge,dc06cab3|eu_central_1_m4_16xlarge,837c1876|eu_central_1_m4_2xlarge,5d759df2|eu_central_1_m4_4xlarge,df57fa9c|eu_central_1_m4_4xlarge,a20e8630|eu_central_1_m4_xlarge,73b1971f|eu_central_1_m4_xlarge,5c174bc0|eu_central_1_m5_12xlarge,8a21716a|eu_central_1_m5_4xlarge,ae5f9841|eu_central_1_m5_large,5fce1cc0|eu_central_1_m5_xlarge,74bf4106|eu_central_1_m5_xlarge,5d04ea68|eu_central_1_x1_32xlarge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97f52aa5|eu_central_1_c4_4xlarge,cf2f9a12|eu_central_1_c4_4xlarge,0b5b7786|eu_central_1_c4_8xlarge,bdacbf7d|eu_central_1_c4_xlarge,40c5162a|eu_central_1_c5_4xlarge,4df524f5|eu_central_1_c5_large,68afa5a1|eu_central_1_i3_8xlarge,95bca48c|eu_central_1_i3_metal,b0d4938e|eu_central_1_i3_metal,4ccadc98|eu_central_1_i3_xlarge,8dbaa6ce|eu_central_1_m4_large,16389c2a|eu_central_1_m4_xlarge,4e69a80d|eu_central_1_m4_xlarge,04ef46aa|eu_central_1_m5_24xlarge,16c1aaa9|eu_central_1_m5_2xlarge,105ab5fa|eu_central_1_m5_large,7809a138|eu_central_1_m5_large,68dda523|eu_central_1_m5_xlarge,9dee8754|eu_central_1_m5_xlarge,742489fc|eu_central_1_m5_xlarge,4f1bb01b|eu_central_1_p2_8xlarge,f515eaf9|eu_central_1_r4_16xlarge,29ae6a4a|eu_central_1_r4_16xlarge,a0078908|eu_central_1_r4_16xlarge,a1c0be09|eu_central_1_t2_large,f61b3be0|eu_central_1_x1_32xlarge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96bee740|eu_central_1_c4_8xlarge,199e13ff|eu_central_1_c5_18xlarge,d4e77bbb|eu_central_1_c5_18xlarge,c2025312|eu_central_1_c5_2xlarge,1418ccf7|eu_central_1_d2_2xlarge,a3c89d44|eu_central_1_i3_4xlarge,cd0cf4b2|eu_central_1_i3_metal,e659f795|eu_central_1_i3_xlarge,1f9611ff|eu_central_1_i3_xlarge,a7fd1d65|eu_central_1_m4_16xlarge,bf351ad8|eu_central_1_m4_2xlarge,fb2713db|eu_central_1_m4_large,a580e03a|eu_central_1_m5_12xlarge,145e7d74|eu_central_1_m5_12xlarge,a9734449|eu_central_1_m5_12xlarge,88bf7739|eu_central_1_m5_24xlarge,b971875f|eu_central_1_p2_16xlarge,553ac101|eu_central_1_p2_16xlarge,f1cd04af|eu_central_1_p2_xlarge,4c35695f|eu_central_1_p2_xlarge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cb96c5e3|eu_central_1_c4_4xlarge,95ad3ba5|eu_central_1_c5_18xlarge,8301aba7|eu_central_1_c5_4xlarge,41080b80|eu_central_1_c5_9xlarge,67e64c7d|eu_central_1_c5_xlarge,f15ea16e|eu_central_1_c5_xlarge,4e6d9a75|eu_central_1_d2_2xlarge,e7ff321c|eu_central_1_g2_8xlarge,4091e89a|eu_central_1_i3_metal,9002ffa4|eu_central_1_m4_16xlarge,a6d6df58|eu_central_1_m5_4xlarge,709ca6ba|eu_central_1_m5_4xlarge,a37e9cf6|eu_central_1_m5_xlarge,471312eb|eu_central_1_m5_xlarge,e98b59e5|eu_central_1_p2_xlarge,df418fd8|eu_central_1_r4_16xlarge,4e69cb73|eu_central_1_r4_xlarge,15daad55|eu_central_1_t2_nano,0ac95295|eu_central_1_t2_xlarge,460f0726|eu_central_1_x1_32xlarge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c39891be|eu_central_1_c4_2xlarge,5a064e21|eu_central_1_c5_large,45b5f53a|eu_central_1_c5_xlarge,fffd968d|eu_central_1_c5_xlarge,e8af18de|eu_central_1_d2_8xlarge,48a74244|eu_central_1_i3_16xlarge,16913514|eu_central_1_i3_16xlarge,2069d602|eu_central_1_i3_xlarge,75e669a0|eu_central_1_m4_16xlarge,1c46c82d|eu_central_1_m4_16xlarge,d7930c00|eu_central_1_m4_xlarge,f1451175|eu_central_1_m4_xlarge,dfce5f03|eu_central_1_m5_24xlarge,bdefd956|eu_central_1_m5_2xlarge,d9d51f66|eu_central_1_m5_large,f5f33535|eu_central_1_p2_8xlarge,3e07fa3a|eu_central_1_p2_xlarge,4a999569|eu_central_1_r4_16xlarge,237fc2ca|eu_central_1_r4_2xlarge,3a13d680|eu_central_1_r4_xlarge,331ee347|eu_central_1_t2_medium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3e258842|eu_central_1_c5_xlarge,7ac5a485|eu_central_1_d2_xlarge,4ecf66a8|eu_central_1_i3_8xlarge,4550c2d4|eu_central_1_i3_metal,2b2fb1d2|eu_central_1_i3_xlarge,3aee242b|eu_central_1_m4_10xlarge,d2a29e10|eu_central_1_m4_16xlarge,2c1272f9|eu_central_1_m4_4xlarge,49cd3ad0|eu_central_1_m5_12xlarge,40b5ccdf|eu_central_1_m5_24xlarge,ac21e3f7|eu_central_1_m5_2xlarge,c6f738bc|eu_central_1_m5_2xlarge,a6a63c6a|eu_central_1_m5_4xlarge,c7e64b65|eu_central_1_r4_2xlarge,51985bfe|eu_central_1_r4_8xlarge,9cbb090f|eu_central_1_r4_xlarge,3cde75b0|eu_central_1_t2_xlarge,afef19f7|eu_central_1_x1_16xlarge,8c2b1102|eu_central_1_x1_32xlarge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
