48122a02|ap_northeast_1_c4_8xlarge,33a2e488|ap_northeast_1_c5_4xlarge,69b415a6|ap_northeast_1_c5_9xlarge,9566367b|ap_northeast_1_c5_9xlarge,5e2494cc|ap_northeast_1_c5_9xlarge,e4e9caea|ap_northeast_1_c5_large,0f552013|ap_northeast_1_d2_8xlarge,46cf83ea|ap_northeast_1_i3_16xlarge,c8c90dfb|ap_northeast_1_i3_16xlarge,52435b8e|ap_northeast_1_i3_2xlarge,cc636382|ap_northeast_1_i3_xlarge,a84447ce|ap_northeast_1_m1_small,1fcd1f25|ap_northeast_1_m4_4xlarge,f24b4018|ap_northeast_1_m4_4xlarge,4934ec23|ap_northeast_1_m4_xlarge,a358f553|ap_northeast_1_m5_24xlarge,368818f5|ap_northeast_1_m5_large,2b263a86|ap_northeast_1_m5_xlarge,502f2718|ap_northeast_1_r4_16xlarge,fd5329f5|ap_northeast_1_r4_xlarge,25cbde82|ap_northeast_1_x1_32xlarge,8de36972|ap_northeast_1_z1d_6xlarge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5b0cf979|ap_northeast_1_c1_medium,07baef11|ap_northeast_1_c1_medium,7fda608e|ap_northeast_1_c1_xlarge,1e3dddcb|ap_northeast_1_c4_2xlarge,6cfd5492|ap_northeast_1_c4_large,f5b819ac|ap_northeast_1_c4_xlarge,f233491e|ap_northeast_1_c5_18xlarge,d54eb976|ap_northeast_1_c5_4xlarge,e5dd5759|ap_northeast_1_c5_4xlarge,0ae49011|ap_northeast_1_c5_9xlarge,cb702b3e|ap_northeast_1_d2_4xlarge,0d1d429e|ap_northeast_1_g2_2xlarge,3368f5b3|ap_northeast_1_i3_16xlarge,160038cb|ap_northeast_1_i3_2xlarge,56ed0743|ap_northeast_1_i3_4xlarge,6f821e8d|ap_northeast_1_i3_4xlarge,5f51b2d6|ap_northeast_1_i3_8xlarge,b05628f1|ap_northeast_1_i3_8xlarge,4077ffc1|ap_northeast_1_m4_16xlarge,f9b22c07|ap_northeast_1_m5_12xlarge,f3bd23c2|ap_northeast_1_m5_2xlarge,fcbffc3b|ap_northeast_1_m5_xlarge,9bc4ebbb|ap_northeast_1_m5_xlarge,2d342810|ap_northeast_1_p2_8xlarge,18dc9d47|ap_northeast_1_t2_2xlarge,639c1f87|ap_northeast_1_t2_large,9e927ab5|ap_northeast_1_x1_32xlarge,82a8125d|ap_northeast_1_z1d_large,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ed83d1eb|ap_northeast_1_c4_4xlarge,ad9e4632|ap_northeast_1_c4_large,9d27a1c2|ap_northeast_1_c5_4xlarge,c3847c3c|ap_northeast_1_c5_9xlarge,f3560331|ap_northeast_1_c5_xlarge,18b4ae6f|ap_northeast_1_i3_2xlarge,1357c429|ap_northeast_1_i3_4xlarge,7b456093|ap_northeast_1_i3_xlarge,c09fbc87|ap_northeast_1_m2_xlarge,3087c58c|ap_northeast_1_m4_16xlarge,e532854f|ap_northeast_1_m4_16xlarge,52c3be7c|ap_northeast_1_m4_2xlarge,04eb7f9a|ap_northeast_1_m4_xlarge,0e933504|ap_northeast_1_m5_24xlarge,ca2d56b8|ap_northeast_1_m5_large,8a66bbf3|ap_northeast_1_m5_xlarge,86aa42ea|ap_northeast_1_r4_4xlarge,77ab3e85|ap_northeast_1_r4_4xlarge,e56035c9|ap_northeast_1_r4_8xlarge,33484eb4|ap_northeast_1_x1_16xlarge,9f37e70f|ap_northeast_1_x1_32xlarge,7b64185a|ap_northeast_1_z1d_3xlarge,0a39b997|ap_northeast_1_z1d_large,76350cc6|ap_northeast_1_z1d_large,d75cd458|ap_northeast_1_z1d_large,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e6babed3|ap_northeast_1_c4_large,c2bae6c7|ap_northeast_1_c4_xlarge,9ca6e8aa|ap_northeast_1_c5_xlarge,2881671a|ap_northeast_1_d2_2xlarge,42aa3d6e|ap_northeast_1_d2_8xlarge,c5f1efb2|ap_northeast_1_i3_4xlarge,4497ba27|ap_northeast_1_m1_small,4847275b|ap_northeast_1_m4_16xlarge,c7cb6b7e|ap_northeast_1_m4_16xlarge,2fa8c43a|ap_northeast_1_m4_16xlarge,71e1d4a5|ap_northeast_1_m4_16xlarge,3ca71b4f|ap_northeast_1_m4_2xlarge,cf1d0904|ap_northeast_1_m4_2xlarge,1f52d3f3|ap_northeast_1_m4_xlarge,ab3fe47f|ap_northeast_1_m4_xlarge,d1d21ecf|ap_northeast_1_m5_xlarge,cff1a19d|ap_northeast_1_m5_xlarge,dc09eed5|ap_northeast_1_p2_xlarge,07e31f03|ap_northeast_1_p3_16xlarge,50507df3|ap_northeast_1_r4_16xlarge,f97ed3a7|ap_northeast_1_r4_2xlarge,32bce77e|ap_northeast_1_r4_4xlarge,af0a8261|ap_northeast_1_r4_large,f0d891f2|ap_northeast_1_t2_2xlarge,b7e6c470|ap_northeast_1_t2_medium,f42c8ea0|ap_northeast_1_t2_micro,2a20cbae|ap_northeast_1_t2_small,a8f84e61|ap_northeast_1_x1_32xlarge,edd98178|ap_northeast_1_z1d_6xlarge,14e6b703|ap_northeast_1_z1d_large,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a6e658df|ap_northeast_1_c4_2xlarge,1596b94e|ap_northeast_1_c5_18xlarge,54c6cdf6|ap_northeast_1_i3_16xlarge,10c7df0f|ap_northeast_1_i3_xlarge,3a52b633|ap_northeast_1_m1_xlarge,c32d6d4c|ap_northeast_1_m4_16xlarge,262e7a77|ap_northeast_1_m4_xlarge,bd6ab764|ap_northeast_1_m4_xlarge,546c0360|ap_northeast_1_m5_large,11ea5bfb|ap_northeast_1_p3_16xlarge,b72ae32b|ap_northeast_1_r4_2xlarge,c3e400ae|ap_northeast_1_r4_8xlarge,057697c5|ap_northeast_1_r4_large,3bed5872|ap_northeast_1_r4_large,4b142705|ap_northeast_1_x1_32xlarge,7928c970|ap_northeast_1_z1d_3xlarge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
075e36a4|ap_northeast_1_c4_4xlarge,2babdfb9|ap_northeast_1_c4_8xlarge,3d9626fa|ap_northeast_1_c4_xlarge,ac2ce05e|ap_northeast_1_c5_2xlarge,3aabec5d|ap_northeast_1_d2_xlarge,aaf75867|ap_northeast_1_i3_16xlarge,433b626c|ap_northeast_1_i3_2xlarge,abcf158b|ap_northeast_1_i3_xlarge,8cb34268|ap_northeast_1_i3_xlarge,965a4a7b|ap_northeast_1_i3_xlarge,5f941073|ap_northeast_1_m2_4xlarge,93108811|ap_northeast_1_m4_10xlarge,0105e6ea|ap_northeast_1_m4_16xlarge,2a7671a4|ap_northeast_1_m4_4xlarge,6683ccd5|ap_northeast_1_m5_24xlarge,551dd5df|ap_northeast_1_m5_4xlarge,d05addc9|ap_northeast_1_m5_4xlarge,93d6c9e7|ap_northeast_1_m5_large,b0fd8d2b|ap_northeast_1_t2_medium,71c2b475|ap_northeast_1_t2_nano,ae605620|ap_northeast_1_z1d_12xlarg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d075507a|ap_northeast_1_c4_large,fdfe3c51|ap_northeast_1_c4_large,1142c223|ap_northeast_1_c5_xlarge,24c7ea80|ap_northeast_1_d2_4xlarge,ce6b0d9e|ap_northeast_1_i3_4xlarge,272d04c1|ap_northeast_1_i3_xlarge,ceeb3392|ap_northeast_1_m4_10xlarge,7ff964d0|ap_northeast_1_m4_4xlarge,05642c06|ap_northeast_1_m4_large,b396170c|ap_northeast_1_m4_large,8263f242|ap_northeast_1_m5_12xlarge,55f2b5c6|ap_northeast_1_m5_24xlarge,5aa6fcaa|ap_northeast_1_m5_2xlarge,db0ca015|ap_northeast_1_m5_2xlarge,c03c033e|ap_northeast_1_m5_2xlarge,a6dca7ba|ap_northeast_1_p2_16xlarge,7e2ae51d|ap_northeast_1_p2_xlarge,31dc3b4a|ap_northeast_1_p2_xlarge,73c6060e|ap_northeast_1_p3_8xlarge,e4a03179|ap_northeast_1_r4_4xlarge,a238f816|ap_northeast_1_r4_8xlarge,667f0e55|ap_northeast_1_r4_large,ed0722f1|ap_northeast_1_r4_xlarge,859198f9|ap_northeast_1_r4_xlarge,f8e94720|ap_northeast_1_t2_small,dd18fdf5|ap_northeast_1_x1_16xlarge,b52b86f6|ap_northeast_1_x1_16xlarge,9fd5d07e|ap_northeast_1_x1_16xlarge,87eae3ef|ap_northeast_1_z1d_6xlarge,082fbbcc|ap_northeast_1_z1d_6xlarge,a861cbe7|ap_northeast_1_z1d_6xlarge,9554b6f6|ap_northeast_1_z1d_large,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c60f6669|ap_northeast_1_c4_2xlarge,ae0e5df2|ap_northeast_1_c4_8xlarge,a58c600c|ap_northeast_1_c5_18xlarge,94716f82|ap_northeast_1_c5_2xlarge,581c0b78|ap_northeast_1_c5_2xlarge,d3f4ba29|ap_northeast_1_c5_large,9d87d803|ap_northeast_1_d2_2xlarge,9c65ef48|ap_northeast_1_d2_xlarge,580730af|ap_northeast_1_i3_16xlarge,d4b8ef40|ap_northeast_1_m4_10xlarge,9baec42b|ap_northeast_1_m4_16xlarge,b37135e6|ap_northeast_1_m4_2xlarge,cd4a4aac|ap_northeast_1_m4_xlarge,8d169692|ap_northeast_1_m5_large,e610f075|ap_northeast_1_p2_8xlarge,ea925215|ap_northeast_1_p3_16xlarge,0c0d0c61|ap_northeast_1_r4_8xlarge,ea27e5cf|ap_northeast_1_t2_2xlarge,59255ad3|ap_northeast_1_t2_2xlarge,ede091d9|ap_northeast_1_x1_16xlarge,ac1cee6c|ap_northeast_1_x1_32xlarge,98ab5b34|ap_northeast_1_z1d_2xlarge,ea98130d|ap_northeast_1_z1d_3xlarge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3c076e35|ap_northeast_1_c4_xlarge,77e32e10|ap_northeast_1_c5_9xlarge,fb0915e8|ap_northeast_1_c5_xlarge,a069a957|ap_northeast_1_d2_2xlarge,d9d97d83|ap_northeast_1_i3_16xlarge,31f91069|ap_northeast_1_i3_16xlarge,d177bac7|ap_northeast_1_i3_2xlarge,8f865943|ap_northeast_1_i3_4xlarge,45b590fb|ap_northeast_1_i3_8xlarge,bc86469a|ap_northeast_1_i3_8xlarge,0e158f74|ap_northeast_1_m2_2xlarge,574befdb|ap_northeast_1_m4_4xlarge,aeb71c54|ap_northeast_1_m5_12xlarge,398c3f99|ap_northeast_1_m5_12xlarge,5c917093|ap_northeast_1_m5_24xlarge,482789ae|ap_northeast_1_m5_2xlarge,4953b14a|ap_northeast_1_m5_2xlarge,af675b68|ap_northeast_1_m5_4xlarge,42ae34d9|ap_northeast_1_m5_large,2f44e376|ap_northeast_1_m5_large,f144b517|ap_northeast_1_r4_2xlarge,038b7e36|ap_northeast_1_r4_2xlarge,dbb07898|ap_northeast_1_r4_8xlarge,270741ca|ap_northeast_1_r4_large,82e7a5d4|ap_northeast_1_t2_xlarge,c06b7eee|ap_northeast_1_t2_xlarge,92d81b03|ap_northeast_1_x1_32xlarge,ad46c6bc|ap_northeast_1_z1d_12xlarg,b8fe3c5d|ap_northeast_1_z1d_6xlarge,d2ff2e01|ap_northeast_1_z1d_large,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b71520ad|ap_northeast_1_c4_2xlarge,f85a84c3|ap_northeast_1_c5_18xlarge,238648eb|ap_northeast_1_c5_9xlarge,b650eb58|ap_northeast_1_c5_large,984336a4|ap_northeast_1_d2_4xlarge,7ffe48d8|ap_northeast_1_g2_2xlarge,4371d5ba|ap_northeast_1_g2_8xlarge,5a41034f|ap_northeast_1_i3_2xlarge,570fe3dd|ap_northeast_1_m4_16xlarge,e77c9cf9|ap_northeast_1_m4_16xlarge,07e44638|ap_northeast_1_m5_12xlarge,801a709e|ap_northeast_1_m5_12xlarge,a8c2cc1d|ap_northeast_1_t1_micro,c7cb69cd|ap_northeast_1_t2_large,f973c432|ap_northeast_1_x1_16xlarge,124441e4|ap_northeast_1_x1_32xlarge,e225a7a2|ap_northeast_1_z1d_2xlarge,5c6c7a85|ap_northeast_1_z1d_3xlarge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
