122966cc|ap_northeast_1_c4_2xlarge,befd4066|ap_northeast_1_c4_4xlarge,2fccf0ae|ap_northeast_1_c4_large,e3956ec1|ap_northeast_1_c4_xlarge,935fba61|ap_northeast_1_c5_2xlarge,0e2d6af9|ap_northeast_1_d2_xlarge,ef589d09|ap_northeast_1_i3_16xlarge,19368aff|ap_northeast_1_i3_xlarge,32e97db6|ap_northeast_1_m4_16xlarge,62a97a5e|ap_northeast_1_m4_16xlarge,4179c9f7|ap_northeast_1_p2_16xlarge,8d8827ab|ap_northeast_1_p3_2xlarge,7d6a92a5|ap_northeast_1_r4_4xlarge,84656fc4|ap_northeast_1_r4_xlarge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1e28d65d|ap_northeast_1_c4_2xlarge,f1760cfb|ap_northeast_1_c4_xlarge,2c8f0dc3|ap_northeast_1_c4_xlarge,b6b126b0|ap_northeast_1_c5_18xlarge,9a0eb245|ap_northeast_1_c5_2xlarge,c266f4bf|ap_northeast_1_c5_2xlarge,5658ce89|ap_northeast_1_c5_4xlarge,bf447575|ap_northeast_1_d2_4xlarge,50288a09|ap_northeast_1_g2_8xlarge,5839ee44|ap_northeast_1_g2_8xlarge,a9c2558b|ap_northeast_1_i3_2xlarge,d57674be|ap_northeast_1_i3_2xlarge,52d3760e|ap_northeast_1_i3_8xlarge,3d75816b|ap_northeast_1_i3_large,09294477|ap_northeast_1_m4_16xlarge,40a2fdc3|ap_northeast_1_m4_16xlarge,470bfcba|ap_northeast_1_m4_16xlarge,3c134f6a|ap_northeast_1_m4_4xlarge,7c50c089|ap_northeast_1_m5_12xlarge,8c74bb52|ap_northeast_1_m5_24xlarge,e690c857|ap_northeast_1_m5_2xlarge,7d51ad8f|ap_northeast_1_m5_4xlarge,92816911|ap_northeast_1_m5_large,5a0c73ad|ap_northeast_1_m5_xlarge,785d5d85|ap_northeast_1_m5_xlarge,48639a47|ap_northeast_1_r4_8xlarge,6f929659|ap_northeast_1_t2_micro,046c49fd|ap_northeast_1_t2_small,f4db0ea8|ap_northeast_1_t2_xlarge,ec5ddc22|ap_northeast_1_z1d_3xlarge,1ebc9037|ap_northeast_1_z1d_6xlarge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12b60a5f|ap_northeast_1_c4_8xlarge,2b83567a|ap_northeast_1_c4_8xlarge,59d0431e|ap_northeast_1_c4_8xlarge,fad50159|ap_northeast_1_c4_xlarge,fc1f72b3|ap_northeast_1_c5_18xlarge,8eae7f3c|ap_northeast_1_c5_9xlarge,e0858ca5|ap_northeast_1_d2_8xlarge,da8f6592|ap_northeast_1_d2_xlarge,495a9061|ap_northeast_1_i3_large,19364f01|ap_northeast_1_m1_large,dd7ceca8|ap_northeast_1_m4_10xlarge,da02b012|ap_northeast_1_m4_2xlarge,eb0825ec|ap_northeast_1_m4_4xlarge,758dc96d|ap_northeast_1_m4_large,3e20c1ac|ap_northeast_1_m4_xlarge,4623cce1|ap_northeast_1_m5_24xlarge,b164415a|ap_northeast_1_m5_large,be382338|ap_northeast_1_m5_large,780f93b4|ap_northeast_1_m5_xlarge,c956a564|ap_northeast_1_p2_8xlarge,dccd1da2|ap_northeast_1_r4_2xlarge,48153c2a|ap_northeast_1_r4_4xlarge,8b36fb9f|ap_northeast_1_r4_4xlarge,ba6e71a2|ap_northeast_1_t2_medium,bc90d7e7|ap_northeast_1_x1_32xlarge,03c06b70|ap_northeast_1_z1d_3xlarge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5b90a0c3|ap_northeast_1_c4_large,891d38a7|ap_northeast_1_c4_large,e869e197|ap_northeast_1_c5_large,4257c906|ap_northeast_1_i3_4xlarge,77398909|ap_northeast_1_i3_8xlarge,ce3c867a|ap_northeast_1_m1_small,c7787be5|ap_northeast_1_m5_large,04328c71|ap_northeast_1_m5_xlarge,f2430efe|ap_northeast_1_p2_16xlarge,2cc9577c|ap_northeast_1_r4_16xlarge,714c32a8|ap_northeast_1_r4_2xlarge,a8b37adf|ap_northeast_1_r4_4xlarge,fb151019|ap_northeast_1_r4_4xlarge,b4affee5|ap_northeast_1_r4_xlarge,92bc89dd|ap_northeast_1_r4_xlarge,706958ce|ap_northeast_1_x1_32xlarge,ef4e11d6|ap_northeast_1_z1d_12xlarg,f5fbd65b|ap_northeast_1_z1d_2xlarge,3ae34faf|ap_northeast_1_z1d_2xlarge,281995bc|ap_northeast_1_z1d_2xlarge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20661542|ap_northeast_1_c4_2xlarge,545b2102|ap_northeast_1_c4_2xlarge,e2f0fd66|ap_northeast_1_c4_2xlarge,31adba65|ap_northeast_1_c4_4xlarge,6a21be9d|ap_northeast_1_c4_8xlarge,f6a616d4|ap_northeast_1_c4_8xlarge,128c66f4|ap_northeast_1_c4_large,0d8e9478|ap_northeast_1_c4_xlarge,1365c492|ap_northeast_1_c4_xlarge,d5bd79ec|ap_northeast_1_c5_large,1ba61b52|ap_northeast_1_c5_xlarge,6b76315f|ap_northeast_1_i3_large,6f7df910|ap_northeast_1_m4_4xlarge,50eb8a46|ap_northeast_1_m5_24xlarge,18e28606|ap_northeast_1_p3_8xlarge,e13c3d44|ap_northeast_1_r4_4xlarge,ed7fad9d|ap_northeast_1_t2_2xlarge,ece42e12|ap_northeast_1_x1_32xlarge,286e70ba|ap_northeast_1_x1_32xlarge,4d93c4fa|ap_northeast_1_z1d_2xlarge,4768d51b|ap_northeast_1_z1d_3xlarge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fb8861f7|ap_northeast_1_c4_2xlarge,66cde0fd|ap_northeast_1_c4_8xlarge,eb63f3f7|ap_northeast_1_c5_xlarge,92fe6af1|ap_northeast_1_d2_8xlarge,79f64ec9|ap_northeast_1_i3_2xlarge,fc9c6611|ap_northeast_1_i3_4xlarge,beed1eb3|ap_northeast_1_m1_medium,60bf4560|ap_northeast_1_m4_4xlarge,30337f14|ap_northeast_1_m4_4xlarge,76e3467d|ap_northeast_1_m4_large,0e3eb4f9|ap_northeast_1_m5_4xlarge,acf59b71|ap_northeast_1_m5_large,0d044fb1|ap_northeast_1_r4_16xlarge,ac5f83f9|ap_northeast_1_r4_2xlarge,3997abc9|ap_northeast_1_r4_4xlarge,72911e9b|ap_northeast_1_r4_xlarge,59167e7f|ap_northeast_1_t2_large,e253c350|ap_northeast_1_t2_medium,f12c9c3d|ap_northeast_1_t2_small,30b66f04|ap_northeast_1_z1d_12xlarg,ba45d4b0|ap_northeast_1_z1d_2xlarge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e430e0f9|ap_northeast_1_c4_2xlarge,20abaed3|ap_northeast_1_c4_8xlarge,964021e9|ap_northeast_1_c4_xlarge,6328c198|ap_northeast_1_c5_18xlarge,a1f88231|ap_northeast_1_g2_2xlarge,ed62ad9c|ap_northeast_1_i3_16xlarge,0fa16ed4|ap_northeast_1_i3_16xlarge,5827dc36|ap_northeast_1_i3_16xlarge,85563024|ap_northeast_1_i3_4xlarge,cc293434|ap_northeast_1_i3_4xlarge,7be656fd|ap_northeast_1_i3_4xlarge,990f5890|ap_northeast_1_i3_8xlarge,dda1582d|ap_northeast_1_i3_xlarge,5fbd9c8c|ap_northeast_1_m4_16xlarge,9474c3c4|ap_northeast_1_m4_16xlarge,c1bcf101|ap_northeast_1_m4_large,58ecbfa5|ap_northeast_1_m5_12xlarge,b81fd191|ap_northeast_1_m5_24xlarge,3c97a3f3|ap_northeast_1_m5_4xlarge,0dd381bf|ap_northeast_1_p2_8xlarge,a243ddb4|ap_northeast_1_r4_16xlarge,a2afdc57|ap_northeast_1_r4_16xlarge,7ebf820d|ap_northeast_1_r4_xlarge,f0c67d8e|ap_northeast_1_x1_16xlarge,f0615c2f|ap_northeast_1_x1_16xlarge,d3694fb2|ap_northeast_1_z1d_2xlarge,d967ec22|ap_northeast_1_z1d_3xlarge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71a8125a|ap_northeast_1_c4_4xlarge,038e4d47|ap_northeast_1_c5_2xlarge,c1654a43|ap_northeast_1_c5_9xlarge,0bc6cfb6|ap_northeast_1_c5_large,64c08223|ap_northeast_1_g2_8xlarge,6a6571f9|ap_northeast_1_i3_16xlarge,759c38c7|ap_northeast_1_i3_8xlarge,986e0713|ap_northeast_1_m1_small,2418a022|ap_northeast_1_m4_16xlarge,9d8927c8|ap_northeast_1_m4_4xlarge,9b260c73|ap_northeast_1_m5_4xlarge,0c48de8b|ap_northeast_1_p2_xlarge,77ea8131|ap_northeast_1_t2_micro,7ed814cb|ap_northeast_1_z1d_6xlarge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dcbf9987|ap_northeast_1_c4_4xlarge,7848c0da|ap_northeast_1_c4_4xlarge,b42ff08b|ap_northeast_1_c5_18xlarge,0ec0ffde|ap_northeast_1_c5_18xlarge,a62dc3bc|ap_northeast_1_c5_xlarge,2b8156c6|ap_northeast_1_d2_2xlarge,19f52cb0|ap_northeast_1_d2_4xlarge,7f2180bb|ap_northeast_1_d2_8xlarge,73bbe8e0|ap_northeast_1_i3_4xlarge,63a2a129|ap_northeast_1_m1_small,6eab7911|ap_northeast_1_m4_2xlarge,7c6fb1ec|ap_northeast_1_m4_4xlarge,966c0416|ap_northeast_1_m5_24xlarge,b54af771|ap_northeast_1_m5_24xlarge,23e4f3a3|ap_northeast_1_m5_24xlarge,7271544e|ap_northeast_1_m5_2xlarge,56eeb82a|ap_northeast_1_m5_xlarge,ba78a865|ap_northeast_1_t2_micro,594592c4|ap_northeast_1_t2_micro,81f59b23|ap_northeast_1_z1d_6xlarge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7a075c33|ap_northeast_1_c4_4xlarge,1227c6d3|ap_northeast_1_c4_xlarge,8aa0df1f|ap_northeast_1_i3_4xlarge,d5fb7f2f|ap_northeast_1_i3_8xlarge,f455ee6d|ap_northeast_1_i3_large,51868439|ap_northeast_1_i3_large,c5dc6d8d|ap_northeast_1_i3_large,2ccf736e|ap_northeast_1_i3_xlarge,fcc67a84|ap_northeast_1_i3_xlarge,cbff7e0b|ap_northeast_1_m1_small,93c189d6|ap_northeast_1_m4_10xlarge,febd1008|ap_northeast_1_m4_large,3e2dc4d1|ap_northeast_1_m5_24xlarge,8403dc87|ap_northeast_1_m5_24xlarge,cb5bbfbe|ap_northeast_1_r4_2xlarge,93ce53a3|ap_northeast_1_r4_8xlarge,3e511a77|ap_northeast_1_x1_16xlarge,b3644faf|ap_northeast_1_z1d_3xlarge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
