a7e352bf|ca_central_1_c5_4xlarge,b180bd42|ca_central_1_c5d_18xlarge,3abc864e|ca_central_1_c5d_4xlarge,70e4c775|ca_central_1_i3_4xlarge,9c9c77a0|ca_central_1_m4_2xlarge,ae78d0c1|ca_central_1_m4_4xlarge,191a3bba|ca_central_1_m5_large,40ed0eab|ca_central_1_m5d_12xlarge,eb96048d|ca_central_1_m5d_12xlarge,11049fb9|ca_central_1_m5d_2xlarge,ffa8c941|ca_central_1_r4_16xlarge,9e738795|ca_central_1_r4_16xlarge,f41b2bbf|ca_central_1_r4_2xlarge,b5ba46f2|ca_central_1_r4_xlarge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02e835b0|ca_central_1_c4_4xlarge,2d118229|ca_central_1_c4_4xlarge,d95f30d8|ca_central_1_c4_xlarge,835e3a6a|ca_central_1_c5_9xlarge,0a232bc0|ca_central_1_c5_9xlarge,f524a64b|ca_central_1_c5_large,2aecb5ad|ca_central_1_c5_xlarge,b766d79d|ca_central_1_c5d_2xlarge,b6ea2c9d|ca_central_1_c5d_large,0f553195|ca_central_1_i3_4xlarge,6f7d24fe|ca_central_1_m4_2xlarge,27b3ffef|ca_central_1_m4_2xlarge,bf16a2f0|ca_central_1_m4_2xlarge,a72ecf86|ca_central_1_m4_large,854dec01|ca_central_1_m5_12xlarge,91093b2a|ca_central_1_m5_12xlarge,267b3cef|ca_central_1_m5_xlarge,515be50f|ca_central_1_m5d_large,e7ca1d58|ca_central_1_m5d_xlarge,eccedaf1|ca_central_1_r4_2xlarge,671eb39e|ca_central_1_r4_4xlarge,c3eb90c9|ca_central_1_r4_4xlarge,c4c89e29|ca_central_1_r4_8xlarge,207d66b6|ca_central_1_r4_8xlarge,927f570f|ca_central_1_r4_xlarge,963048a4|ca_central_1_t2_2xlarge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8e7c7800|ca_central_1_c4_large,fc8ad49c|ca_central_1_c5_18xlarge,9e0e063c|ca_central_1_c5_2xlarge,d8c77b8e|ca_central_1_c5_xlarge,c2edc11e|ca_central_1_c5_xlarge,0af75163|ca_central_1_c5d_18xlarge,0ddb6bc4|ca_central_1_c5d_9xlarge,2896b870|ca_central_1_d2_8xlarge,6cf3dc9b|ca_central_1_i3_8xlarge,edcc67c2|ca_central_1_i3_large,e010b4dd|ca_central_1_i3_xlarge,d39332f4|ca_central_1_m4_2xlarge,7e01223e|ca_central_1_m4_xlarge,50972e1a|ca_central_1_m5_24xlarge,69b57f69|ca_central_1_m5_4xlarge,fbf6dc71|ca_central_1_r4_16xlarge,279bff54|ca_central_1_r4_8xlarge,f9b11ea0|ca_central_1_r4_8xlarge,9ed16210|ca_central_1_t2_micro,abc41852|ca_central_1_t2_small,c03ecaf4|ca_central_1_t2_xlarge,17a2bdb5|ca_central_1_t2_xlarge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0c281b63|ca_central_1_c4_8xlarge,6f6af71c|ca_central_1_c5_4xlarge,225a6fc9|ca_central_1_c5_4xlarge,46c17a27|ca_central_1_c5d_18xlarge,2d09679c|ca_central_1_c5d_4xlarge,36e8c9b7|ca_central_1_c5d_large,2ee9b8b5|ca_central_1_c5d_large,9fee593a|ca_central_1_i3_4xlarge,88800391|ca_central_1_i3_4xlarge,41aa6af0|ca_central_1_i3_large,dc8bf3ed|ca_central_1_i3_large,dbe987d5|ca_central_1_m4_xlarge,1ae313de|ca_central_1_m4_xlarge,713dfe0b|ca_central_1_m5_large,36ada834|ca_central_1_m5_xlarge,8493a8db|ca_central_1_m5d_12xlarge,1f86e9df|ca_central_1_m5d_12xlarge,bc3a638d|ca_central_1_m5d_large,7176a14b|ca_central_1_r4_16xlarge,466d26e1|ca_central_1_t2_large,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5f356a83|ca_central_1_c5_large,98e77748|ca_central_1_c5d_large,e01e0422|ca_central_1_d2_2xlarge,74afa760|ca_central_1_d2_2xlarge,e64c6efc|ca_central_1_i3_16xlarge,097246ab|ca_central_1_i3_large,f7da6354|ca_central_1_m4_10xlarge,0e4380bd|ca_central_1_m4_large,b878ed73|ca_central_1_m5_12xlarge,894a26db|ca_central_1_m5_24xlarge,a4424b70|ca_central_1_m5_xlarge,9dc63800|ca_central_1_m5d_12xlarge,972df005|ca_central_1_m5d_24xlarge,a1e32d4f|ca_central_1_m5d_2xlarge,209e733d|ca_central_1_m5d_large,d7af2050|ca_central_1_r4_8xlarge,b5bdcece|ca_central_1_r4_xlarge,b1a47123|ca_central_1_t2_small,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cab42a80|ca_central_1_c4_4xlarge,f3c26a75|ca_central_1_c4_4xlarge,e4138253|ca_central_1_c4_8xlarge,8226f933|ca_central_1_c5d_18xlarge,0aa5925a|ca_central_1_c5d_9xlarge,946d5a8c|ca_central_1_c5d_9xlarge,f0b2a567|ca_central_1_c5d_9xlarge,560c5a0a|ca_central_1_i3_xlarge,5dbfdc36|ca_central_1_m4_2xlarge,2dc1f09a|ca_central_1_m4_4xlarge,93470a72|ca_central_1_m4_4xlarge,dee82e31|ca_central_1_m5_12xlarge,86419d4d|ca_central_1_m5_4xlarge,12a02430|ca_central_1_m5_large,53e6b6af|ca_central_1_m5d_12xlarge,4aa8625a|ca_central_1_m5d_24xlarge,36a5cf48|ca_central_1_t2_nano,b2e24e44|ca_central_1_x1_32xlarge,e890b582|ca_central_1_x1_32xlarge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a2db1f9c|ca_central_1_c4_large,9c4e8616|ca_central_1_c5_2xlarge,9ec41808|ca_central_1_c5_4xlarge,8630eb44|ca_central_1_c5_large,38a6c4ec|ca_central_1_c5d_4xlarge,a63074cd|ca_central_1_c5d_9xlarge,cc885cee|ca_central_1_d2_xlarge,640c7455|ca_central_1_i3_16xlarge,40c0ef2a|ca_central_1_i3_2xlarge,4c7c6eaf|ca_central_1_i3_large,13c96471|ca_central_1_m4_large,63a31b64|ca_central_1_m5_4xlarge,3181d2c1|ca_central_1_m5_large,e5360fa9|ca_central_1_m5d_large,98627009|ca_central_1_r4_16xlarge,60dfd805|ca_central_1_r4_8xlarge,46986c8d|ca_central_1_r4_8xlarge,c91c25e0|ca_central_1_t2_small,bda2c61b|ca_central_1_t2_xlarge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48f082a8|ca_central_1_c4_8xlarge,698c7d70|ca_central_1_c5_2xlarge,2ad7e815|ca_central_1_c5_large,bdb42214|ca_central_1_i3_16xlarge,97ecfa33|ca_central_1_i3_4xlarge,5aae18c6|ca_central_1_i3_large,4b893d2d|ca_central_1_m4_16xlarge,ca90d44e|ca_central_1_m5_12xlarge,a7d66cf6|ca_central_1_m5_2xlarge,4927fa35|ca_central_1_m5_2xlarge,d9f2b9ab|ca_central_1_m5_xlarge,64d7571b|ca_central_1_m5_xlarge,8f02da08|ca_central_1_m5d_xlarge,29abb697|ca_central_1_r4_8xlarge,67800ced|ca_central_1_t2_large,feb1a333|ca_central_1_t2_medium,bebcbad6|ca_central_1_t2_xlarge,95efcb65|ca_central_1_x1_16xlarge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279e98e3|ca_central_1_c4_xlarge,500b27cb|ca_central_1_c5_2xlarge,5ffb087b|ca_central_1_c5_9xlarge,4745eb56|ca_central_1_c5d_18xlarge,62a9ea98|ca_central_1_c5d_2xlarge,f66298c0|ca_central_1_d2_4xlarge,9fafe174|ca_central_1_i3_8xlarge,62eb2865|ca_central_1_i3_8xlarge,4c9f833d|ca_central_1_i3_large,73704717|ca_central_1_i3_xlarge,e2195352|ca_central_1_m4_16xlarge,8e451f98|ca_central_1_m4_4xlarge,2bd098a5|ca_central_1_m5_xlarge,c32bb72c|ca_central_1_m5_xlarge,e2bd813f|ca_central_1_m5d_12xlarge,73067441|ca_central_1_m5d_12xlarge,cd08c02c|ca_central_1_m5d_4xlarge,8f723550|ca_central_1_r4_xlarge,328cc902|ca_central_1_x1_16xlarge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365782a8|ca_central_1_c5_18xlarge,172c2984|ca_central_1_c5_4xlarge,50bbfd30|ca_central_1_c5_9xlarge,3df79fee|ca_central_1_c5_9xlarge,3d7dc738|ca_central_1_c5_large,fbebf547|ca_central_1_c5_xlarge,47c2147e|ca_central_1_c5d_xlarge,5357a393|ca_central_1_i3_4xlarge,467098b4|ca_central_1_m4_large,09fdfffe|ca_central_1_m4_large,0db7421d|ca_central_1_m5_12xlarge,7287be02|ca_central_1_m5_xlarge,83d22bfb|ca_central_1_m5d_12xlarge,632dd31a|ca_central_1_m5d_24xlarge,6677dd3d|ca_central_1_m5d_4xlarge,91ca3dee|ca_central_1_m5d_large,284206dc|ca_central_1_r4_2xlarge,127a9bbe|ca_central_1_r4_8xlarge,f498926e|ca_central_1_t2_xlarge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
