864b4c7c|ca_central_1_c4_2xlarge,5e62a98d|ca_central_1_c4_4xlarge,6027da9a|ca_central_1_c5d_4xlarge,d8b0080b|ca_central_1_c5d_large,87dc4e0f|ca_central_1_d2_2xlarge,23392872|ca_central_1_i3_2xlarge,166d4184|ca_central_1_i3_4xlarge,49e31a4e|ca_central_1_m4_2xlarge,e600baa5|ca_central_1_m4_4xlarge,3fd06790|ca_central_1_m4_4xlarge,f714b930|ca_central_1_m4_xlarge,983dda16|ca_central_1_m4_xlarge,17a298b1|ca_central_1_m5_12xlarge,7fd4feb4|ca_central_1_m5_2xlarge,9d90a382|ca_central_1_m5_2xlarge,29e815db|ca_central_1_m5_4xlarge,9a218f2c|ca_central_1_m5_xlarge,0359b20f|ca_central_1_m5d_24xlarge,ef9a7ac5|ca_central_1_r4_2xlarge,4fb51e3c|ca_central_1_r4_xlarge,bf977e24|ca_central_1_x1_32xlarge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d8924dc0|ca_central_1_c4_xlarge,e79b8bc6|ca_central_1_c5_2xlarge,ce1a3ad6|ca_central_1_c5_9xlarge,f9ccfdf2|ca_central_1_c5_large,3088a9fb|ca_central_1_c5d_4xlarge,d09eff32|ca_central_1_c5d_large,c1f777de|ca_central_1_d2_2xlarge,7c1263fe|ca_central_1_i3_2xlarge,f5951728|ca_central_1_i3_large,14742667|ca_central_1_m4_4xlarge,20a77b5b|ca_central_1_m4_large,726b838d|ca_central_1_m5_12xlarge,3d36c33a|ca_central_1_m5_2xlarge,a02d07bf|ca_central_1_m5_4xlarge,8f30c91e|ca_central_1_m5_4xlarge,1fdf8be6|ca_central_1_m5_large,6782e8c6|ca_central_1_m5_xlarge,9dc88992|ca_central_1_m5d_12xlarge,f895fcef|ca_central_1_m5d_24xlarge,a4b95b92|ca_central_1_m5d_xlarge,15e8acf1|ca_central_1_r4_4xlarge,eebb67f1|ca_central_1_r4_large,9aab402e|ca_central_1_r4_xlarge,9960bb26|ca_central_1_x1_16xlarge,c6102764|ca_central_1_x1_32xlarge,4d3b474c|ca_central_1_x1_32xlarge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dec5df66|ca_central_1_c4_8xlarge,51025663|ca_central_1_c4_8xlarge,ef251fd7|ca_central_1_c4_xlarge,464ab009|ca_central_1_c5_2xlarge,3e2a0d21|ca_central_1_c5_xlarge,57c05ca7|ca_central_1_c5d_18xlarge,d00094e8|ca_central_1_c5d_2xlarge,af4e62f8|ca_central_1_i3_xlarge,cb1af8e7|ca_central_1_r4_8xlarge,dad14f57|ca_central_1_r4_8xlarge,5bce43ee|ca_central_1_r4_large,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dae23b3a|ca_central_1_c4_2xlarge,d15d2390|ca_central_1_c5_large,8ee26599|ca_central_1_i3_8xlarge,362d5ee8|ca_central_1_m4_10xlarge,358a77d3|ca_central_1_m5_2xlarge,d8d23c86|ca_central_1_m5d_12xlarge,a06cd0b3|ca_central_1_m5d_2xlarge,1a4dd3df|ca_central_1_m5d_4xlarge,66fec7df|ca_central_1_m5d_xlarge,d4a25683|ca_central_1_r4_xlarge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adc8cac6|ca_central_1_c4_large,4a62c092|ca_central_1_c5_18xlarge,b764e476|ca_central_1_c5_18xlarge,0d584ac7|ca_central_1_c5_4xlarge,db0e00a1|ca_central_1_c5d_9xlarge,9f79ac73|ca_central_1_i3_4xlarge,b49234ae|ca_central_1_i3_xlarge,08cbfd1a|ca_central_1_m4_16xlarge,9adfe291|ca_central_1_m4_xlarge,fe50ff95|ca_central_1_m5_24xlarge,c2ca8297|ca_central_1_m5_24xlarge,51090d3d|ca_central_1_m5_4xlarge,0e1f7e82|ca_central_1_m5_4xlarge,015c0df5|ca_central_1_m5d_4xlarge,aafc7c16|ca_central_1_r4_16xlarge,a3c0b546|ca_central_1_r4_8xlarge,1491e297|ca_central_1_r4_large,503ea688|ca_central_1_t2_micro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cf264b37|ca_central_1_c4_4xlarge,7766d524|ca_central_1_c4_4xlarge,50ab4ef5|ca_central_1_c5_4xlarge,8db78404|ca_central_1_c5_9xlarge,d03f6dd0|ca_central_1_c5d_18xlarge,9c8653d0|ca_central_1_c5d_18xlarge,53506380|ca_central_1_d2_8xlarge,b4f7a99d|ca_central_1_i3_2xlarge,59ac67f2|ca_central_1_i3_8xlarge,7abd6329|ca_central_1_i3_xlarge,6f764ed0|ca_central_1_m4_large,3c99bd2a|ca_central_1_m5_xlarge,cf650279|ca_central_1_m5d_12xlarge,1aea6020|ca_central_1_m5d_xlarge,c0a50be4|ca_central_1_r4_4xlarge,d3dbd71d|ca_central_1_r4_4xlarge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6c4ef467|ca_central_1_c4_8xlarge,144a149b|ca_central_1_c5_18xlarge,9acad7b4|ca_central_1_c5_large,89961326|ca_central_1_c5_xlarge,9f268b55|ca_central_1_c5d_4xlarge,db413bc1|ca_central_1_c5d_large,17c0b7ea|ca_central_1_d2_2xlarge,27a2e7b6|ca_central_1_i3_16xlarge,c079f738|ca_central_1_m4_2xlarge,a2a95c01|ca_central_1_m4_2xlarge,100abe1e|ca_central_1_m5_2xlarge,043d62d1|ca_central_1_m5_4xlarge,6eb0bd96|ca_central_1_m5_large,6a071d33|ca_central_1_m5_xlarge,300dc1d5|ca_central_1_m5d_2xlarge,c870cc68|ca_central_1_r4_large,47a58354|ca_central_1_r4_xlarge,b5af0db8|ca_central_1_x1_32xlarge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d76aa02c|ca_central_1_c4_8xlarge,94f6040c|ca_central_1_c4_xlarge,a5de4bc8|ca_central_1_c4_xlarge,e0e9d50d|ca_central_1_c5d_18xlarge,b404fca6|ca_central_1_c5d_large,ebecc297|ca_central_1_d2_4xlarge,5d857694|ca_central_1_d2_8xlarge,3044d4f2|ca_central_1_i3_xlarge,451e4d68|ca_central_1_m4_10xlarge,3a596a2c|ca_central_1_m5_12xlarge,6902fa3d|ca_central_1_m5_24xlarge,d7b123a0|ca_central_1_m5d_2xlarge,1f684ad1|ca_central_1_m5d_xlarge,e7b092a5|ca_central_1_t2_large,6b618a74|ca_central_1_t2_large,2ca50e2c|ca_central_1_x1_32xlarge,c7de4e9d|ca_central_1_x1_32xlarge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18a68a9b|ca_central_1_c4_xlarge,20f92c1a|ca_central_1_c5_4xlarge,077d1f4a|ca_central_1_c5_large,13c399b7|ca_central_1_c5_xlarge,cf802b38|ca_central_1_c5d_4xlarge,2dd19269|ca_central_1_c5d_xlarge,110436e5|ca_central_1_i3_2xlarge,2f648105|ca_central_1_i3_2xlarge,66365afd|ca_central_1_i3_4xlarge,3c1b8641|ca_central_1_i3_8xlarge,700c0214|ca_central_1_i3_8xlarge,59ab6e77|ca_central_1_i3_8xlarge,9f445e27|ca_central_1_i3_large,bd95bb71|ca_central_1_m4_2xlarge,cf223cd6|ca_central_1_m5_4xlarge,fbec28e4|ca_central_1_m5d_24xlarge,7902ce96|ca_central_1_m5d_xlarge,cd9913fe|ca_central_1_m5d_xlarge,ef933727|ca_central_1_r4_16xlarge,a6cea7c5|ca_central_1_r4_8xlarge,ab5e1799|ca_central_1_r4_large,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8713f923|ca_central_1_c4_2xlarge,3ac673f5|ca_central_1_c4_8xlarge,63263851|ca_central_1_c5_18xlarge,6aa932c6|ca_central_1_c5_large,ce834fbb|ca_central_1_c5d_18xlarge,8ed59ad7|ca_central_1_c5d_2xlarge,55d72200|ca_central_1_c5d_4xlarge,44d59a14|ca_central_1_i3_4xlarge,6726d872|ca_central_1_i3_xlarge,fe412268|ca_central_1_m5_12xlarge,1f5d30bc|ca_central_1_m5_24xlarge,fce6bb4d|ca_central_1_m5_4xlarge,8396d090|ca_central_1_m5d_xlarge,5b00efd3|ca_central_1_r4_16xlarge,9e2655b1|ca_central_1_r4_4xlarge,6aef81ba|ca_central_1_r4_4xlarge,377c44ca|ca_central_1_r4_4xlarge,789acd07|ca_central_1_r4_4xlarge,e47f6109|ca_central_1_r4_large,218555d2|ca_central_1_r4_large,209dae51|ca_central_1_r4_xlarge,6d98c25d|ca_central_1_r4_xlarge,53189287|ca_central_1_t2_large,73651c14|ca_central_1_x1_16xlarge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
