7e027df9|ca_central_1_c4_8xlarge,03fdb76e|ca_central_1_c5_large,35a8e7bc|ca_central_1_c5d_18xlarge,3369d192|ca_central_1_c5d_large,727f4d8d|ca_central_1_c5d_xlarge,99a53a1c|ca_central_1_i3_4xlarge,5e3db850|ca_central_1_m4_2xlarge,c545de58|ca_central_1_m5_12xlarge,2bd06dc0|ca_central_1_m5d_12xlarge,6117beff|ca_central_1_m5d_4xlarge,11f5b372|ca_central_1_m5d_large,7670a834|ca_central_1_r4_16xlarge,65d4a4a6|ca_central_1_r4_2xlarge,f4204f16|ca_central_1_r4_4xlarge,dcb58f46|ca_central_1_t2_medium,87b73880|ca_central_1_x1_16xlarge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ae2387a0|ca_central_1_c4_large,83a41f1d|ca_central_1_c5_18xlarge,ec9ba052|ca_central_1_c5_4xlarge,57e51881|ca_central_1_c5_4xlarge,afa27f42|ca_central_1_c5_9xlarge,1f020e0a|ca_central_1_c5_xlarge,3c65fb2a|ca_central_1_c5d_xlarge,9d2cfb14|ca_central_1_i3_16xlarge,c8999753|ca_central_1_i3_16xlarge,8ca6001b|ca_central_1_i3_2xlarge,ad0f9aeb|ca_central_1_i3_xlarge,4fe70088|ca_central_1_m4_10xlarge,61f26298|ca_central_1_m4_16xlarge,f6000e65|ca_central_1_m4_16xlarge,f2e66ccf|ca_central_1_m4_4xlarge,4ee46ab4|ca_central_1_m5_12xlarge,1d392be1|ca_central_1_m5d_2xlarge,eecea17f|ca_central_1_m5d_large,db78118b|ca_central_1_r4_xlarge,503e5c6e|ca_central_1_t2_xlarge,768c3ff5|ca_central_1_x1_16xlarge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cb0debde|ca_central_1_c5d_4xlarge,6de32cbf|ca_central_1_c5d_large,0a4eec24|ca_central_1_c5d_xlarge,fa4e657f|ca_central_1_d2_4xlarge,c36a525c|ca_central_1_d2_xlarge,9c8cad63|ca_central_1_i3_4xlarge,e43c5250|ca_central_1_i3_8xlarge,96b46085|ca_central_1_i3_xlarge,89f8effe|ca_central_1_m4_large,ba82d41e|ca_central_1_m4_xlarge,0234facb|ca_central_1_m5d_12xlarge,0a9cb342|ca_central_1_m5d_2xlarge,8170be5b|ca_central_1_m5d_2xlarge,fb3217e5|ca_central_1_r4_16xlarge,8d910857|ca_central_1_r4_4xlarge,b6ef03ad|ca_central_1_r4_8xlarge,92203ebe|ca_central_1_t2_xlarge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9c95237c|ca_central_1_c4_8xlarge,cc73c520|ca_central_1_c5_18xlarge,b642ff3c|ca_central_1_c5_18xlarge,9e8f28ad|ca_central_1_c5_4xlarge,35a4ec0a|ca_central_1_c5_9xlarge,7566149f|ca_central_1_c5_large,96ec0099|ca_central_1_c5_large,72aa02d0|ca_central_1_c5d_18xlarge,4dbf63e3|ca_central_1_c5d_2xlarge,d2bf3983|ca_central_1_c5d_9xlarge,65a87ff0|ca_central_1_m4_2xlarge,adddeb0e|ca_central_1_m4_4xlarge,baedd082|ca_central_1_m4_large,6bbb5d51|ca_central_1_m5d_12xlarge,018abddc|ca_central_1_m5d_large,c250db3b|ca_central_1_m5d_large,977cb032|ca_central_1_r4_16xlarge,574abda7|ca_central_1_r4_8xlarge,02258b25|ca_central_1_t2_medium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ee5956f6|ca_central_1_c4_xlarge,cfef24a2|ca_central_1_c5d_2xlarge,9acd82b5|ca_central_1_c5d_4xlarge,d2f1b23f|ca_central_1_c5d_9xlarge,c92c5e9e|ca_central_1_d2_2xlarge,5c29188d|ca_central_1_i3_8xlarge,5bef177e|ca_central_1_m4_16xlarge,0ded137b|ca_central_1_m4_16xlarge,89222f4b|ca_central_1_m4_4xlarge,d5de11be|ca_central_1_m4_4xlarge,910905cb|ca_central_1_m5_large,7b2708f8|ca_central_1_m5_large,b793f833|ca_central_1_m5d_4xlarge,1f363b4a|ca_central_1_r4_xlarge,75cf1854|ca_central_1_r4_xlarge,0e1b986a|ca_central_1_t2_micro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332c805e|ca_central_1_c4_4xlarge,9c299ad5|ca_central_1_c4_8xlarge,830dacab|ca_central_1_c5d_4xlarge,31410224|ca_central_1_i3_16xlarge,1a1a83f6|ca_central_1_i3_2xlarge,1caf1e63|ca_central_1_m4_16xlarge,8594bc0a|ca_central_1_m4_16xlarge,8251e264|ca_central_1_m5d_12xlarge,9ffb4918|ca_central_1_m5d_4xlarge,d648d72e|ca_central_1_m5d_xlarge,4dfeb630|ca_central_1_r4_16xlarge,f5d769b9|ca_central_1_r4_4xlarge,4a8b8fbb|ca_central_1_r4_8xlarge,227830d3|ca_central_1_t2_large,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f699645d|ca_central_1_c4_4xlarge,79550b14|ca_central_1_c5_4xlarge,6a8b3bdd|ca_central_1_c5_xlarge,15583d67|ca_central_1_c5d_9xlarge,d5de2515|ca_central_1_c5d_9xlarge,7fe60791|ca_central_1_i3_xlarge,ba3f6ce8|ca_central_1_m4_16xlarge,cc36c1d5|ca_central_1_m4_2xlarge,419549cb|ca_central_1_m4_xlarge,d3c9b1c5|ca_central_1_m5_24xlarge,d39b846a|ca_central_1_m5_2xlarge,ce214d36|ca_central_1_m5_large,99705b40|ca_central_1_m5d_large,bbabc9a8|ca_central_1_r4_16xlarge,edc33e54|ca_central_1_x1_16xlarge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dd142f50|ca_central_1_c4_2xlarge,0889de01|ca_central_1_c4_2xlarge,e46f2cc5|ca_central_1_c4_2xlarge,955ea490|ca_central_1_c4_2xlarge,bc66853a|ca_central_1_c4_4xlarge,cdbbb42c|ca_central_1_c5_18xlarge,ca7a43b7|ca_central_1_c5_2xlarge,6828c351|ca_central_1_c5_4xlarge,1f035fca|ca_central_1_c5_4xlarge,07fc13da|ca_central_1_c5_large,09031fe9|ca_central_1_c5d_18xlarge,3e9b91ba|ca_central_1_c5d_xlarge,bc51b15b|ca_central_1_d2_4xlarge,73c4b53b|ca_central_1_i3_2xlarge,4b5e673a|ca_central_1_i3_4xlarge,0c656705|ca_central_1_m4_large,ab2dcf28|ca_central_1_m5_12xlarge,059b6b19|ca_central_1_m5_4xlarge,a123b88e|ca_central_1_m5_xlarge,416ce0c5|ca_central_1_m5d_12xlarge,ce8edceb|ca_central_1_m5d_24xlarge,888a18f8|ca_central_1_m5d_large,462b118b|ca_central_1_m5d_xlarge,8ce17a8c|ca_central_1_r4_2xlarge,4a29dc3a|ca_central_1_x1_16xlarge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4e8da9e6|ca_central_1_c5_4xlarge,efc1e5d2|ca_central_1_c5_9xlarge,81ab808f|ca_central_1_c5d_9xlarge,8aa4ff32|ca_central_1_i3_16xlarge,69492f74|ca_central_1_i3_16xlarge,b5d14345|ca_central_1_i3_large,a6fad1c5|ca_central_1_i3_xlarge,d17209c2|ca_central_1_m4_16xlarge,b776b1fb|ca_central_1_m4_xlarge,55d3b0b1|ca_central_1_m4_xlarge,58f16f55|ca_central_1_m5_24xlarge,83f7a1dc|ca_central_1_m5_2xlarge,4f92e14d|ca_central_1_m5_2xlarge,227d8a06|ca_central_1_m5_4xlarge,674e6594|ca_central_1_m5d_4xlarge,07c36982|ca_central_1_m5d_large,c07e5c69|ca_central_1_m5d_xlarge,2e76a970|ca_central_1_r4_16xlarge,54cc2bd3|ca_central_1_r4_large,9cdf9dfe|ca_central_1_r4_xlarge,e88785a8|ca_central_1_x1_32xlarge,ce3df7fe|ca_central_1_x1_32xlarge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f6f4b871|ca_central_1_c4_2xlarge,532d032e|ca_central_1_c4_8xlarge,0b2b266b|ca_central_1_c4_large,2c79e0b1|ca_central_1_c5_18xlarge,d03d5b6c|ca_central_1_c5_9xlarge,f2efe6a6|ca_central_1_c5d_2xlarge,a027b059|ca_central_1_c5d_2xlarge,2267b9f7|ca_central_1_c5d_large,fe72e9da|ca_central_1_i3_4xlarge,ffbee554|ca_central_1_i3_8xlarge,f719dfd7|ca_central_1_i3_xlarge,bde218d4|ca_central_1_m5_12xlarge,a4e9c89d|ca_central_1_m5_24xlarge,f1e40fb8|ca_central_1_m5_large,7e84c17c|ca_central_1_m5_xlarge,ae60ad8b|ca_central_1_m5d_24xlarge,3015894f|ca_central_1_m5d_4xlarge,9e7f5753|ca_central_1_m5d_4xlarge,0000ddb2|ca_central_1_m5d_4xlarge,dfa9e05c|ca_central_1_m5d_xlarge,17c4ae62|ca_central_1_r4_large,b44af231|ca_central_1_r4_xlarge,7edf6621|ca_central_1_x1_16xlarge,a0ee0832|ca_central_1_x1_32xlarge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f7a40404|ca_central_1_c4_large,bafe9eb9|ca_central_1_c5_18xlarge,0e75ec3f|ca_central_1_c5_4xlarge,e6f74b8f|ca_central_1_c5_9xlarge,c038434d|ca_central_1_c5_large,954bed29|ca_central_1_c5_xlarge,d7daf23e|ca_central_1_c5d_4xlarge,1a985267|ca_central_1_c5d_9xlarge,9ca0d57e|ca_central_1_c5d_xlarge,572296e3|ca_central_1_c5d_xlarge,a2cc795b|ca_central_1_d2_4xlarge,438376fd|ca_central_1_i3_16xlarge,124fadaf|ca_central_1_i3_2xlarge,02a7c140|ca_central_1_i3_8xlarge,745fe643|ca_central_1_m4_2xlarge,fbdddc1f|ca_central_1_m4_4xlarge,2aaf51a7|ca_central_1_m4_xlarge,33226968|ca_central_1_m5d_2xlarge,f898a144|ca_central_1_m5d_large,c1d709d3|ca_central_1_m5d_xlarge,3f246ee6|ca_central_1_t2_2xlarge,303f6fc0|ca_central_1_t2_medium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c856318d|ca_central_1_c4_4xlarge,df94daab|ca_central_1_c4_xlarge,d3ed7ba5|ca_central_1_c5_18xlarge,98441499|ca_central_1_c5_xlarge,8e1d537f|ca_central_1_c5d_2xlarge,3b98e445|ca_central_1_d2_4xlarge,28db47b8|ca_central_1_d2_8xlarge,cefc9554|ca_central_1_i3_8xlarge,2afa9266|ca_central_1_i3_xlarge,93da8e78|ca_central_1_i3_xlarge,8e12d008|ca_central_1_m4_xlarge,ba0b36ca|ca_central_1_m5_xlarge,6c4bdc82|ca_central_1_m5d_xlarge,c0482bd9|ca_central_1_m5d_xlarge,369b9d07|ca_central_1_x1_16xlarge,626c43d6|ca_central_1_x1_32xlarge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bcac5605|ca_central_1_c4_4xlarge,71a045ce|ca_central_1_c5_2xlarge,fea1f24c|ca_central_1_c5_9xlarge,6a1580fe|ca_central_1_c5d_4xlarge,33d1e45a|ca_central_1_c5d_large,116cce52|ca_central_1_d2_xlarge,220cbb63|ca_central_1_i3_16xlarge,1baee97a|ca_central_1_i3_2xlarge,4749d9bf|ca_central_1_i3_2xlarge,a5f8d142|ca_central_1_i3_8xlarge,c2b3adbd|ca_central_1_m4_4xlarge,adaa3133|ca_central_1_m4_4xlarge,a0aa5a9f|ca_central_1_m4_4xlarge,0c419678|ca_central_1_m5_2xlarge,ef2956b6|ca_central_1_m5_4xlarge,f9813c11|ca_central_1_m5_xlarge,27fa4886|ca_central_1_m5d_12xlarge,29190bd6|ca_central_1_m5d_24xlarge,c7b213b8|ca_central_1_r4_4xlarge,2a0db24a|ca_central_1_r4_4xlarge,225ce28b|ca_central_1_r4_xlarge,a937ed0d|ca_central_1_x1_16xlarge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8e827977|ca_central_1_c4_4xlarge,15f9810a|ca_central_1_c4_large,86193a26|ca_central_1_c4_xlarge,78babe83|ca_central_1_c5_xlarge,12e57c22|ca_central_1_c5d_18xlarge,a50cb651|ca_central_1_d2_2xlarge,94d0cdb3|ca_central_1_i3_large,e24b89da|ca_central_1_m4_4xlarge,4055adc3|ca_central_1_m5_2xlarge,a024335e|ca_central_1_m5_4xlarge,bc12ad27|ca_central_1_m5_large,9e6fa7a9|ca_central_1_m5_xlarge,57564ae7|ca_central_1_m5d_24xlarge,fd4760a9|ca_central_1_r4_2xlarge,c05254d5|ca_central_1_r4_2xlarge,9bee8b18|ca_central_1_r4_4xlarge,154ba2e6|ca_central_1_r4_large,e947ba22|ca_central_1_r4_large,33817d5c|ca_central_1_t2_large,0e69efa1|ca_central_1_x1_32xlarge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
